Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Washington,N/A,2020,District 3,"235,579","Beutler, Jaime Herrera",Incumbent,"181,347","Long, Carolyn",Challenger,Write-in,977,Scattered Write-Ins,Challenger,N/A,"54,232",R,0.23,56.5,43.5,
House,Washington,N/A,2020,District 4,"202,108","Newhouse, Dan M.",Incumbent,"102,667","McKinley, Doug",Challenger,Write-in,488,Scattered Write-Ins,Challenger,N/A,"99,441",R,0.16,66.31,33.69,
House,Washington,N/A,2020,District 5,"247,815","Rodgers, Cathy McMorris",Incumbent,"155,737","Wilson, Dave",Challenger,Write-in,808,Scattered Write-Ins,Challenger,N/A,"92,078",R,0.2,61.41,38.59,
House,Washington,N/A,2020,District 6,"168,783","Kreiselmaier, Elizabeth",Challenger,"247,429","Kilmer, Derek",Incumbent,Write-in,"1,004",Scattered Write-Ins,Challenger,N/A,"78,646",D,0.24,40.55,59.45,
House,Washington,N/A,2020,District 7,"78,240","Keller, Craig",Challenger,"387,109","Jayapal, Pramila",Incumbent,Write-in,"1,113",Scattered Write-Ins,Challenger,N/A,"308,869",D,0.24,16.81,83.19,
House,Washington,N/A,2020,District 8,"198,423","Jensen, Jesse",Challenger,"213,123","Schrier, Kim",Incumbent,Write-in,566,Scattered Write-Ins,Challenger,N/A,"14,700",D,0.14,48.21,51.79,
House,Washington,N/A,2020,District 9,"89,697","Basler, Doug",Challenger,"258,771","Smith, Adam",Incumbent,Write-in,582,Scattered Write-Ins,Challenger,N/A,"169,074",D,0.17,25.74,74.26,
House,Washington,N/A,2020,District 10,N/A,N/A,N/A,"167,937","Strickland, Marilyn",Challenger,Democrat,"121,040","Doglio, Beth",Challenger,"51,430","46,897",D,35.56,0,100,"The other vote was: Scattered Write-Ins (Write-in) 51,430"
House,West Virginia,N/A,2020,District 1,"180,488","McKinley, David",Incumbent,"81,177","Cline, Natalie",Challenger,N/A,N/A,N/A,N/A,N/A,"99,311",R,0,68.98,31.02,
House,West Virginia,N/A,2020,District 2,"172,195","Mooney, Alex X.",Incumbent,"100,799","Kunkel, Catherine",Challenger,N/A,N/A,N/A,N/A,N/A,"71,396",R,0,63.08,36.92,
House,West Virginia,N/A,2020,District 3,"161,585","Miller, Carol",Incumbent,"64,927","Turner, Hilary",Challenger,N/A,N/A,N/A,N/A,N/A,"96,658",R,0,71.34,28.66,
House,Wisconsin,N/A,2020,District 1,"238,271","Steil, Bryan",Incumbent,"163,170","Polack, Roger",Challenger,Write-in,313,Scattered Write-Ins,Challenger,N/A,"75,101",R,0.08,59.35,40.65,
House,Wisconsin,N/A,2020,District 2,"138,306","Theron, Peter",Challenger,"318,523","Pocan, Mark",Incumbent,Write-in,376,Scattered Write-Ins,Challenger,N/A,"180,217",D,0.08,30.28,69.72,
House,Wisconsin,N/A,2020,District 3,"189,524","Van Orden, Derrick F.",Challenger,"199,870","Kind, Ron",Incumbent,Write-in,224,Scattered Write-Ins,Challenger,N/A,"10,346",D,0.06,48.67,51.33,
House,Wisconsin,N/A,2020,District 4,"70,769","Rogers, Tim",Challenger,"232,668","Moore, Gwen",Incumbent,Independent,"7,911","Raymond, Robert R.",Challenger,349,"161,899",D,2.54,23.32,76.68,The other vote was: Scattered Write-Ins (Write-in) 349
House,Wisconsin,N/A,2020,District 5,"265,434","Fitzgerald, Scott",Challenger,"175,902","Palzewicz, Tom",Challenger,Write-in,263,Scattered Write-Ins,Challenger,N/A,"89,532",R,0.06,60.14,39.86,
House,Wisconsin,N/A,2020,District 6,"238,874","Grothman, Glenn S.",Incumbent,"164,239","King, Jessica Jeane",Challenger,Write-in,220,Scattered Write-Ins,Challenger,N/A,"74,635",R,0.05,59.26,40.74,
House,Wisconsin,N/A,2020,District 7,"252,048","Tiffany, Tom",Incumbent,"162,741","Zunker, Tricia",Challenger,Write-in,218,Scattered Write-Ins,Challenger,N/A,"89,307",R,0.05,60.77,39.23,
House,Wisconsin,N/A,2020,District 8,"268,173","Gallagher, Mike",Incumbent,"149,558","Stuck, Amanda",Challenger,Write-in,107,Scattered Write-Ins,Challenger,N/A,"118,615",R,0.03,64.2,35.8,
House,Wyoming,N/A,2020,At Large,"185,732","Cheney, Elizabeth",Incumbent,"66,576","Grey Bull, Lynnette",Challenger,Libertarian,"10,154","Brubaker, Richard",Challenger,"8,430","119,156",R,3.75,73.61,26.39,"The other vote was: Haggit, Jeff Allen (Constitution) 7,905; Scattered Write-Ins (Write-in) 525"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
U.S. HOUSE OF REPRESENTATIVES 2018 in ALL STATES,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Alabama,N/A,2018,District 1,"153,228","Byrne, Bradley",Incumbent,"89,226","Kennedy, Robert Jr.",Challenger,Write-in,163,Scattered Write-Ins,Challenger,N/A,"64,002",R,0.07,63.2,36.8,
House,Alabama,N/A,2018,District 2,"138,879","Roby, Martha",Incumbent,"86,931","Isner, Tabitha",Challenger,Write-in,420,Scattered Write-Ins,Challenger,N/A,"51,948",R,0.19,61.5,38.5,
House,Alabama,N/A,2018,District 3,"147,770","Rogers, Mike D.",Incumbent,"83,996","Hagan, Mallory",Challenger,Write-in,149,Scattered Write-Ins,Challenger,N/A,"63,774",R,0.06,63.76,36.24,
House,Alabama,N/A,2018,District 4,"184,255","Aderholt, Robert",Incumbent,"46,492","Auman, Lee",Challenger,Write-in,222,Scattered Write-Ins,Challenger,N/A,"137,763",R,0.1,79.85,20.15,
House,Alabama,N/A,2018,District 5,"159,063","Brooks, Mo",Incumbent,"101,388","Joffrion, Peter",Challenger,Write-in,222,Scattered Write-Ins,Challenger,N/A,"57,675",R,0.09,61.07,38.93,
House,Alabama,N/A,2018,District 6,"192,542","Palmer, Gary",Incumbent,"85,644","Kline, Danner",Challenger,Write-in,142,Scattered Write-Ins,Challenger,N/A,"106,898",R,0.05,69.21,30.79,
House,Alabama,N/A,2018,District 7,N/A,N/A,N/A,"185,010","Sewell, Terri A.",Incumbent,Write-in,"4,153",Scattered Write-Ins,Challenger,N/A,"180,857",D,2.2,0,100,
House,Alaska,N/A,2018,At Large,"149,779","Young, Don",Incumbent,"131,199","Galvin, Alyse  S.",Challenger,Write-in,"1,188",Scattered Write-Ins,Challenger,N/A,"18,580",R,0.42,53.31,46.69,
House,Arizona,N/A,2018,District 1,"122,784","Rogers, Wendy",Challenger,"143,240","O'Halleran, Tom",Incumbent,Write-in,65,"Shock, David",Challenger,N/A,"20,456",D,0.02,46.16,53.84,
House,Arizona,N/A,2018,District 2,"133,083","Peterson, Lea Marquez",Challenger,"161,000","Kirkpatrick, Ann",Challenger,Write-in,50,"Flayer, Jordan",Challenger,19,"27,917",D,0.02,45.25,54.75,"The other vote was: Grable, Melissa (Write-in) 19"
House,Arizona,N/A,2018,District 3,"64,868","Pierson, Nicholas",Challenger,"114,650","Grijalva, Raúl M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"49,782",D,0,36.13,63.87,
House,Arizona,N/A,2018,District 4,"188,842","Gosar, Paul",Incumbent,"84,521","Brill, David",Challenger,Green,"3,672","Knauer, Haryaksha Gregor",Challenger,N/A,"104,321",R,1.33,69.08,30.92,
House,Arizona,N/A,2018,District 5,"186,037","Biggs, Andy",Incumbent,"127,027","Greene, Joan",Challenger,N/A,N/A,N/A,N/A,N/A,"59,010",R,0,59.42,40.58,
House,Arizona,N/A,2018,District 6,"173,140","Schweikert, David",Incumbent,"140,559","Malik, Anita",Challenger,N/A,N/A,N/A,N/A,N/A,"32,581",R,0,55.19,44.81,
House,Arizona,N/A,2018,District 7,N/A,N/A,N/A,"113,044","Gallego, Ruben",Incumbent,Green,"18,706","Swing, Gary",Challenger,301,"94,338",D,14.17,0,100,"The other vote was: Bond, James IV (Write-in) 301"
House,Arizona,N/A,2018,District 8,"168,835","Lesko, Debbie",Incumbent,"135,569","Tipirneni, Hiral",Challenger,Write-in,13,"Hummel, Steven",Challenger,N/A,"33,266",R,0,55.46,44.54,
House,Arizona,N/A,2018,District 9,"101,662","Ferrara, Stephen L.",Challenger,"159,583","Stanton, Greg",Challenger,N/A,N/A,N/A,N/A,N/A,"57,921",D,0,38.91,61.09,
House,Arkansas,N/A,2018,District 1,"138,757","Crawford, Rick",Incumbent,"57,907","Desai, Chintan",Challenger,Libertarian,"4,581","Presley, Elvis",Challenger,N/A,"80,850",R,2.28,70.56,29.44,
House,Arkansas,N/A,2018,District 2,"132,125","Hill, French",Incumbent,"116,135","Tucker, Clarke",Challenger,Libertarian,"5,193","Swafford, Joe Ryne",Challenger,N/A,"15,990",R,2.05,53.22,46.78,
House,Arkansas,N/A,2018,District 3,"148,717","Womack, Steve",Incumbent,"74,952","Mahony, Joshua",Challenger,Libertarian,"5,899","Kalagias, Michael J.",Challenger,140,"73,765",R,2.57,66.49,33.51,The other vote was: Scattered Write-Ins (Write-in) 140
House,Arkansas,N/A,2018,District 4,"136,740","Westerman, Bruce",Incumbent,"63,984","Shamel, Hayden",Challenger,Libertarian,"3,952","Canada, Tom",Challenger,216,"72,756",R,1.93,68.12,31.88,The other vote was: Scattered Write-Ins (Write-in) 216
House,California,N/A,2018,District 1,"160,046","LaMalfa, Doug",Incumbent,"131,548","Denney, Audrey",Challenger,N/A,N/A,N/A,N/A,N/A,"28,498",R,0,54.89,45.11,
House,California,N/A,2018,District 2,"72,576","Mensing, Dale K.",Challenger,"243,081","Huffman, Jared",Incumbent,N/A,N/A,N/A,N/A,N/A,"170,505",D,0,22.99,77.01,
House,California,N/A,2018,District 3,"97,376","Schaupp, Charles",Challenger,"134,875","Garamendi, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,499",D,0,41.93,58.07,
House,California,N/A,2018,District 4,"184,401","McClintock, Tom",Incumbent,"156,253","Morse, Jessica",Challenger,N/A,N/A,N/A,N/A,N/A,"28,148",R,0,54.13,45.87,
House,California,N/A,2018,District 5,N/A,N/A,N/A,"205,860","Thompson, Mike",Incumbent,No Party Preference,"55,158","Mills, Anthony",Challenger,N/A,"150,702",D,21.13,0,100,
House,California,N/A,2018,District 6,N/A,N/A,N/A,"162,411","Matsui, Doris",Incumbent,Democrat,"39,528","Jefferson, Jrmar",Challenger,N/A,"122,883",D,19.57,0,100,
House,California,N/A,2018,District 7,"126,601","Grant, Andrew",Challenger,"155,016","Bera, Ami",Incumbent,N/A,N/A,N/A,N/A,N/A,"28,415",D,0,44.96,55.04,
House,California,N/A,2018,District 8,"102,415","Cook, Paul",Incumbent,N/A,N/A,N/A,Republican,"68,370","Donnelly, Tim",Challenger,N/A,"34,045",R,40.03,100,0,
House,California,N/A,2018,District 9,"87,349","Livengood, Marla",Challenger,"113,414","McNerney, Jerry",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,065",D,0,43.51,56.49,
House,California,N/A,2018,District 10,"105,955","Denham, Jeff",Incumbent,"115,945","Harder, Josh",Challenger,N/A,N/A,N/A,N/A,N/A,"9,990",D,0,47.75,52.25,
House,California,N/A,2018,District 11,"71,312","Fitzgerald, John",Challenger,"204,369","DeSaulnier, Mark",Incumbent,N/A,N/A,N/A,N/A,N/A,"133,057",D,0,25.87,74.13,
House,California,N/A,2018,District 12,"41,780","Remmer, Lisa",Challenger,"275,292","Pelosi, Nancy",Incumbent,N/A,N/A,N/A,N/A,N/A,"233,512",D,0,13.18,86.82,
House,California,N/A,2018,District 13,N/A,N/A,N/A,"260,580","Lee, Barbara",Incumbent,Green,"34,257","Wells, Laura",Challenger,N/A,"226,323",D,11.62,0,100,
House,California,N/A,2018,District 14,"55,439","Osmena, Cristina",Challenger,"211,384","Speier, Jackie",Incumbent,N/A,N/A,N/A,N/A,N/A,"155,945",D,0,20.78,79.22,
House,California,N/A,2018,District 15,"65,940","Peters, Rudy Jr.",Challenger,"177,989","Swalwell, Eric",Incumbent,N/A,N/A,N/A,N/A,N/A,"112,049",D,0,27.03,72.97,
House,California,N/A,2018,District 16,"60,693","Heng, Elizabeth",Challenger,"82,266","Costa, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,573",D,0,42.45,57.55,
House,California,N/A,2018,District 17,"52,057","Cohen, Ronald",Challenger,"159,105","Khanna, Ro",Incumbent,N/A,N/A,N/A,N/A,N/A,"107,048",D,0,24.65,75.35,
House,California,N/A,2018,District 18,"77,096","Russell, Christine",Challenger,"225,142","Eshoo, Anna G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"148,046",D,0,25.51,74.49,
House,California,N/A,2018,District 19,"57,823","Aguilera, Justin James",Challenger,"162,496","Lofgren, Zoe",Incumbent,N/A,N/A,N/A,N/A,N/A,"104,673",D,0,26.25,73.75,
House,California,N/A,2018,District 20,N/A,N/A,N/A,"183,677","Panetta, Jimmy",Incumbent,No Party Preference,"42,044","Kabat, Ronald Paul",Challenger,N/A,"141,633",D,18.63,0,100,
House,California,N/A,2018,District 21,"56,377","Valadao, David",Incumbent,"57,239","Cox, T.J.",Challenger,N/A,N/A,N/A,N/A,N/A,862,D,0,49.62,50.38,
House,California,N/A,2018,District 22,"117,243","Nunes, Devin",Incumbent,"105,136","Janz, Andrew",Challenger,N/A,N/A,N/A,N/A,N/A,"12,107",R,0,52.72,47.28,
House,California,N/A,2018,District 23,"131,113","McCarthy, Kevin",Incumbent,"74,661","Matta, Tatiana",Challenger,N/A,N/A,N/A,N/A,N/A,"56,452",R,0,63.72,36.28,
House,California,N/A,2018,District 24,"117,881","Fareed, Justin",Challenger,"166,550","Carbajal, Salud",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,669",D,0,41.44,58.56,
House,California,N/A,2018,District 25,"111,813","Knight, Steve",Incumbent,"133,209","Hill, Katie",Challenger,N/A,N/A,N/A,N/A,N/A,"21,396",D,0,45.63,54.37,
House,California,N/A,2018,District 26,"97,210","Sabato, Antonio Jr.",Challenger,"158,216","Brownley, Julia",Incumbent,N/A,N/A,N/A,N/A,N/A,"61,006",D,0,38.06,61.94,
House,California,N/A,2018,District 27,N/A,N/A,N/A,"160,504","Chu, Judy",Incumbent,Democrat,"42,132","Witt, Bryan",Challenger,N/A,"118,372",D,20.79,0,100,
House,California,N/A,2018,District 28,"54,272","Nalbandian, Johnny",Challenger,"196,662","Schiff, Adam B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"142,390",D,0,21.63,78.37,
House,California,N/A,2018,District 29,"29,995","Bernal, Benito Benny",Challenger,"124,697","Cardenas, Tony",Incumbent,N/A,N/A,N/A,N/A,N/A,"94,702",D,0,19.39,80.61,
House,California,N/A,2018,District 30,"69,420","Reed, Mark",Challenger,"191,573","Sherman, Brad",Incumbent,N/A,N/A,N/A,N/A,N/A,"122,153",D,0,26.6,73.4,
House,California,N/A,2018,District 31,"77,352","Flynn, Sean",Challenger,"110,143","Aguilar, Pete",Incumbent,N/A,N/A,N/A,N/A,N/A,"32,791",D,0,41.26,58.74,
House,California,N/A,2018,District 32,"55,272","Scott, Joshua M.",Challenger,"121,759","Napolitano, Grace Flores",Incumbent,N/A,N/A,N/A,N/A,N/A,"66,487",D,0,31.22,68.78,
House,California,N/A,2018,District 33,"93,769","Wright, Kenneth W.",Challenger,"219,091","Lieu, Ted W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"125,322",D,0,29.97,70.03,
House,California,N/A,2018,District 34,N/A,N/A,N/A,"110,195","Gomez, Jimmy",Incumbent,Green,"41,711","Mejia, Kenneth",Challenger,N/A,"68,484",D,27.46,0,100,
House,California,N/A,2018,District 35,"45,604","Valiente, Christian Leonel",Challenger,"103,420","Torres, Norma",Incumbent,N/A,N/A,N/A,N/A,N/A,"57,816",D,0,30.6,69.4,
House,California,N/A,2018,District 36,"84,839","Pelzer, Kimberlin",Challenger,"122,169","Ruiz, Raul",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,330",D,0,40.98,59.02,
House,California,N/A,2018,District 37,"25,823","Bassilian, Ron",Challenger,"210,555","Bass, Karen",Incumbent,N/A,N/A,N/A,N/A,N/A,"184,732",D,0,10.92,89.08,
House,California,N/A,2018,District 38,"62,968","Downing, Ryan",Challenger,"139,188","Sanchez, Linda",Incumbent,N/A,N/A,N/A,N/A,N/A,"76,220",D,0,31.15,68.85,
House,California,N/A,2018,District 39,"118,391","Kim, Young",Challenger,"126,002","Cisneros, Gil",Challenger,N/A,N/A,N/A,N/A,N/A,"7,611",D,0,48.44,51.56,
House,California,N/A,2018,District 40,N/A,N/A,N/A,"93,938","Roybal-Allard, Lucille",Incumbent,Green,"27,511","Cortes Barragan, Rodolfo",Challenger,N/A,"66,427",D,22.65,0,100,
House,California,N/A,2018,District 41,"58,021","Smith, Aja",Challenger,"108,227","Takano, Mark A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,206",D,0,34.9,65.1,
House,California,N/A,2018,District 42,"131,040","Calvert, Ken",Incumbent,"100,892","Peacock, Julia",Challenger,N/A,N/A,N/A,N/A,N/A,"30,148",R,0,56.5,43.5,
House,California,N/A,2018,District 43,"43,780","Navarro, Omar",Challenger,"152,272","Waters, Maxine",Incumbent,N/A,N/A,N/A,N/A,N/A,"108,492",D,0,22.33,77.67,
House,California,N/A,2018,District 44,N/A,N/A,N/A,"97,944","Barragan, Nanette Diaz",Incumbent,Democrat,"45,378","Brown, Aja",Challenger,N/A,"52,566",D,31.66,0,100,
House,California,N/A,2018,District 45,"146,383","Walters, Mimi",Incumbent,"158,906","Porter, Katie",Challenger,N/A,N/A,N/A,N/A,N/A,"12,523",D,0,47.95,52.05,
House,California,N/A,2018,District 46,"45,638","Lambert, Russell",Challenger,"102,278","Correa, Lou",Incumbent,N/A,N/A,N/A,N/A,N/A,"56,640",D,0,30.85,69.15,
House,California,N/A,2018,District 47,"77,682","Briscoe, John",Challenger,"143,354","Lowenthal, Alan",Incumbent,N/A,N/A,N/A,N/A,N/A,"65,672",D,0,35.14,64.86,
House,California,N/A,2018,District 48,"136,899","Rohrabacher, Dana",Incumbent,"157,837","Rouda, Harley Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,938",D,0,46.45,53.55,
House,California,N/A,2018,District 49,"128,577","Harkey, Diane",Challenger,"166,453","Levin, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"37,876",D,0,43.58,56.42,
House,California,N/A,2018,District 50,"134,362","Hunter, Duncan D.",Incumbent,"125,448","Campa-Najjar, Ammar",Challenger,N/A,N/A,N/A,N/A,N/A,"8,914",R,0,51.72,48.28,
House,California,N/A,2018,District 51,"44,301","Hidalgo, Juan M. Jr.",Challenger,"109,527","Vargas, Juan",Incumbent,N/A,N/A,N/A,N/A,N/A,"65,226",D,0,28.8,71.2,
House,California,N/A,2018,District 52,"107,015","Qudrat, Omar",Challenger,"188,992","Peters, Scott",Incumbent,N/A,N/A,N/A,N/A,N/A,"81,977",D,0,36.15,63.85,
House,California,N/A,2018,District 53,"83,127","Murtaugh, Morgan",Challenger,"185,667","Davis, Susan A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"102,540",D,0,30.93,69.07,
House,Colorado,N/A,2018,District 1,"85,207","Stockham, Charles",Challenger,"272,886","DeGette, Diana L.",Incumbent,Libertarian,"11,600","Doane, Raymon Anthony",Challenger,22,"187,679",D,3.14,23.79,76.21,"The other vote was: Lopez, Miguel (Write-in) 22"
House,Colorado,N/A,2018,District 2,"144,901","Yu, Peter",Challenger,"259,608","Neguse, Joseph",Challenger,Independent,"16,356","Thomas, Nick",Challenger,"9,900","114,707",D,3.8,35.82,64.18,"The other vote was: Barris, Roger (Libertarian) 9,749; Alumbaugh, Kevin (Write-in) 151"
House,Colorado,N/A,2018,District 3,"173,205","Tipton, Scott R.",Incumbent,"146,426","Bush, Diane Mitsch",Challenger,Independent,"10,831","Malarsie, Mary M.",Challenger,"5,739","26,779",R,3.22,54.19,45.81,"The other vote was: Kent, Gaylon (Libertarian) 5,727; Swing, Gary (Write-in) 9; Lohmiller, Bruce (Write-in) 3"
House,Colorado,N/A,2018,District 4,"224,038","Buck, Ken",Incumbent,"145,544","McCormick, Karen",Challenger,Write-in,26,"Vigil, John B.",Challenger,13,"78,494",R,0.01,60.62,39.38,"The other vote was: Weil, Richard Lyons (Write-in) 13"
House,Colorado,N/A,2018,District 5,"184,002","Lamborn, Doug",Incumbent,"126,848","Spaulding, Stephany Rose",Challenger,Libertarian,"11,795","Randall, Douglas",Challenger,71,"57,154",R,3.65,59.19,40.81,"The other vote was: Furstenberg, Lori (Write-in) 55; Croom, John (Write-in) 16"
House,Colorado,N/A,2018,District 6,"148,685","Coffman, Mike",Incumbent,"187,639","Crow, Jason",Challenger,Libertarian,"5,886","Martin, Kat",Challenger,"4,612","38,954",D,1.7,44.21,55.79,"The other vote was: Chapin, Dan (Unaffiliated) 4,607; Allen, Christopher (Write-in) 5"
House,Colorado,N/A,2018,District 7,"119,734","Barrington, Mark",Challenger,"204,260","Perlmutter, Ed",Incumbent,Libertarian,"14,012","Nackerud, Jennifer",Challenger,61,"84,526",D,4.14,36.96,63.04,"The other vote was: Zorn, Steve (Write-in) 45; Haughey, Michael (Write-in) 16"
House,Connecticut,N/A,2018,District 1,"96,024","Nye, Jennifer",Challenger,"175,087","Larson, John B.",Incumbent,Green,"3,029","McCormick, Thomas",Challenger,N/A,"79,063",D,1.1,35.42,64.58,
House,Connecticut,N/A,2018,District 2,"102,483","Postemski, Danny",Challenger,"179,731","Courtney, Joe",Incumbent,Green,"3,595","Bicking, Michelle Louise",Challenger,"3,305","77,248",D,1.24,36.31,63.69,"The other vote was: Reale, Daniel (Libertarian) 3,305"
House,Connecticut,N/A,2018,District 3,"95,667","Cadena, Angel Luis Jr.",Challenger,"174,572","DeLauro, Rosa L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"78,905",D,0,35.4,64.6,
House,Connecticut,N/A,2018,District 4,"106,921","Arora, Harry",Challenger,"168,726","Himes, Jim",Incumbent,Write-in,4,"Peng, Yusheng",Challenger,N/A,"61,805",D,0,38.79,61.21,
House,Connecticut,N/A,2018,District 5,"119,426","Santos, Manny",Challenger,"151,225","Hayes, Jahana",Challenger,Write-in,13,"Pistone, John",Challenger,N/A,"31,799",D,0,44.13,55.87,
House,Delaware,N/A,2018,At Large,"125,384","Walker, Scott",Challenger,"227,353","Rochester, Lisa Blunt",Incumbent,Write-in,637,"Johnston, Paul A.",Challenger,440,"101,969",D,0.18,35.55,64.45,"The other vote was: Webb, Andrew C. (Write-in) 417; Davis, Marvin (Write-in) 23"
House,Florida,N/A,2018,District 1,"216,189","Gaetz, Matt",Incumbent,"106,199","Zimmerman, Jennifer M.",Challenger,N/A,N/A,N/A,N/A,N/A,"109,990",R,0,67.06,32.94,
House,Florida,N/A,2018,District 2,"199,335","Dunn, Neal",Incumbent,"96,233","Rackleff, Bob",Challenger,N/A,N/A,N/A,N/A,N/A,"103,102",R,0,67.44,32.56,
House,Florida,N/A,2018,District 3,"176,616","Yoho, Ted",Incumbent,"129,880","Hayes Hinson, Yvonne",Challenger,N/A,N/A,N/A,N/A,N/A,"46,736",R,0,57.62,42.38,
House,Florida,N/A,2018,District 4,"248,420","Rutherford, John",Incumbent,"123,351","Selmont, George",Challenger,No Party Affiliation,"7,155","Berrios, Joceline",Challenger,"2,323","125,069",R,1.88,66.82,33.18,"The other vote was: Bulger, Jason Michael (No Party Affiliation) 2,321; Koniz, Gary L. (Write-in) 2"
House,Florida,N/A,2018,District 5,"89,799","Fuller, Virginia",Challenger,"180,527","Lawson, Al",Incumbent,N/A,N/A,N/A,N/A,N/A,"90,728",D,0,33.22,66.78,
House,Florida,N/A,2018,District 6,"187,891","Waltz, Michael",Challenger,"145,758","Soderberg, Nancy",Challenger,N/A,N/A,N/A,N/A,N/A,"42,133",R,0,56.31,43.69,
House,Florida,N/A,2018,District 7,"134,285","Miller, Mike",Challenger,"183,113","Murphy, Stephanie",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,828",D,0,42.31,57.69,
House,Florida,N/A,2018,District 8,"218,112","Posey, Bill",Incumbent,"142,415","Patel, Sanjay ",Challenger,N/A,N/A,N/A,N/A,N/A,"75,697",R,0,60.5,39.5,
House,Florida,N/A,2018,District 9,"124,565","Liebnitzky, Wayne",Challenger,"172,172","Soto, Darren",Incumbent,N/A,N/A,N/A,N/A,N/A,"47,607",D,0,41.98,58.02,
House,Florida,N/A,2018,District 10,N/A,N/A,N/A,Unopposed,"Demings, Val B.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Florida,N/A,2018,District 11,"239,395","Webster, Daniel A.",Incumbent,"128,053","Cottrell, Dana",Challenger,Write-in,58,"Saldana, Luis",Challenger,N/A,"111,342",R,0.02,65.15,34.85,
House,Florida,N/A,2018,District 12,"194,564","Bilirakis, Gus Michael",Incumbent,"132,844","Hunter, Chris",Challenger,No Party Affiliation,"7,510","Purkis, Angelika",Challenger,N/A,"61,720",R,2.24,59.43,40.57,
House,Florida,N/A,2018,District 13,"134,254","Buck, George",Challenger,"182,717","Crist, Charlie",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,463",D,0,42.36,57.64,
House,Florida,N/A,2018,District 14,N/A,N/A,N/A,Unopposed,"Castor, Kathy",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Florida,N/A,2018,District 15,"151,380","Spano, Ross",Challenger,"134,132","Carlson, Kristen",Challenger,Write-in,15,"Johnson, Dave",Challenger,5,"17,248",R,0.01,53.02,46.98,"The other vote was: Rabinowitz, Jeffrey G. (Write-in) 3; Bynzar, Alek (Write-in) 2"
House,Florida,N/A,2018,District 16,"197,483","Buchanan, Vern",Incumbent,"164,463","Shapiro, David",Challenger,N/A,N/A,N/A,N/A,N/A,"33,020",R,0,54.56,45.44,
House,Florida,N/A,2018,District 17,"193,326","Steube, Greg",Challenger,"117,194","Ellison, Allen",Challenger,N/A,N/A,N/A,N/A,N/A,"76,132",R,0,62.26,37.74,
House,Florida,N/A,2018,District 18,"185,905","Mast, Brian",Incumbent,"156,454","Baer, Lauren",Challenger,N/A,N/A,N/A,N/A,N/A,"29,451",R,0,54.3,45.7,
House,Florida,N/A,2018,District 19,"211,465","Rooney, Francis",Incumbent,"128,106","Holden, David",Challenger,Write-in,36,"Pollard, Pete",Challenger,N/A,"83,359",R,0.01,62.27,37.73,
House,Florida,N/A,2018,District 20,N/A,N/A,N/A,"202,659","Hastings, Alcee L.",Incumbent,Write-in,165,"Bonner, Jay",Challenger,N/A,"202,494",D,0.08,0,100,
House,Florida,N/A,2018,District 21,N/A,N/A,N/A,Unopposed,"Frankel, Lois ",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Florida,N/A,2018,District 22,"113,049","Kimaz, Nicholas",Challenger,"184,634","Deutch, Ted",Incumbent,N/A,N/A,N/A,N/A,N/A,"71,585",D,0,37.98,62.02,
House,Florida,N/A,2018,District 24,N/A,N/A,N/A,Unopposed,"Wilson, Frederica S.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
