Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Alabama,N/A,1940,District 1,N/A,N/A,N/A,"25,993","Boykin, Frank W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,993",D,0,0,100,
House,Alabama,N/A,1940,District 2,N/A,N/A,N/A,"33,433","Grant, George",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,433",D,0,0,100,
House,Alabama,N/A,1940,District 3,N/A,N/A,N/A,"22,906","Steagall, Henry B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,906",D,0,0,100,
House,Alabama,N/A,1940,District 4,"3,428","McNaron, Thomas G.",Challenger,"24,870","Hobbs, Sam",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,442",D,0,12.11,87.89,
House,Alabama,N/A,1940,District 5,N/A,N/A,N/A,"31,966","Starnes, Joe",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,966",D,0,0,100,
House,Alabama,N/A,1940,District 6,N/A,N/A,N/A,"18,881","Jarman, Pete",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,881",D,0,0,100,
House,Alabama,N/A,1940,District 7,"11,368","Hargett, A. W.",Challenger,"27,696","Bankhead, Walter Will",Challenger,N/A,N/A,N/A,N/A,N/A,"16,328",D,0,29.1,70.9,
House,Alabama,N/A,1940,District 8,N/A,N/A,N/A,"29,020","Sparkman, John J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,020",D,0,0,100,
House,Alabama,N/A,1940,District 9,N/A,N/A,N/A,"39,660","Patrick, Luther",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,660",D,0,0,100,
House,Arizona,N/A,1940,At Large,"40,360","Palmer, K. T.",Challenger,"99,424","Murdock, John R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"59,064",D,0,28.87,71.13,
House,Arkansas,N/A,1940,District 1,N/A,N/A,N/A,"33,127","Gathings, Ezekiel C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,127",D,0,0,100,
House,Arkansas,N/A,1940,District 2,N/A,N/A,N/A,"25,718","Mills, Wilbur D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,718",D,0,0,100,
House,Arkansas,N/A,1940,District 3,"8,566","Williams, Clyde M.",Challenger,"21,060","Ellis, Clyde Taylor",Challenger,N/A,N/A,N/A,N/A,N/A,"12,494",D,0,28.91,71.09,
House,Arkansas,N/A,1940,District 4,N/A,N/A,N/A,"28,999","Cravens, Fadjo",Challenger,N/A,N/A,N/A,N/A,N/A,"28,999",D,0,0,100,
House,Arkansas,N/A,1940,District 5,N/A,N/A,N/A,"36,067","Terry, David D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,067",D,0,0,100,
House,Arkansas,N/A,1940,District 6,N/A,N/A,N/A,"27,972","Norrell, William F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"27,972",D,0,0,100,
House,Arkansas,N/A,1940,District 7,N/A,N/A,N/A,"26,994","Harris, Oren",Challenger,N/A,N/A,N/A,N/A,N/A,"26,994",D,0,0,100,
House,California,N/A,1940,District 1,N/A,N/A,N/A,N/A,N/A,N/A,Democrat-Republican,"103,547","Lea, Clarence F.",Incumbent,"5,647","97,900",D-R,94.83,0,0,"The other vote was: Lima, Albert Jason (Communist) 5,647"
House,California,N/A,1940,District 2,"71,033","Englebright, Harry L.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"71,033",R,0,100,0,
House,California,N/A,1940,District 3,N/A,N/A,N/A,N/A,N/A,N/A,Democrat-Republican,"135,461","Buck, Frank H.",Incumbent,"10,539","124,922",D-R,92.78,0,0,"The other vote was: Farman, C. H. (Prohibition) 10,539"
House,California,N/A,1940,District 4,"75,369","Rolph, Thomas",Challenger,N/A,N/A,N/A,Democrat and Progressive,"61,341","Havenner, Franck R.",Challenger,N/A,"14,028",R,44.87,100,0,
House,California,N/A,1940,District 5,N/A,N/A,N/A,N/A,N/A,N/A,Republican-Democrat,"119,122","Welch, Richard J.",Incumbent,N/A,"119,122",R-D,100,0,0,
House,California,N/A,1940,District 6,"131,584","Carter, Albert E.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"131,584",R,0,100,0,
House,California,N/A,1940,District 7,"56,808","Eltse, Ralph R.",Challenger,"72,838","Tolan, John H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,030",D,0,43.82,56.18,
House,California,N/A,1940,District 8,N/A,N/A,N/A,N/A,N/A,N/A,Republican-Democrat,"148,180","Anderson, John Z.",Incumbent,N/A,"148,180",R-D,100,0,0,
House,California,N/A,1940,District 9,N/A,N/A,N/A,N/A,N/A,N/A,Republican-Democrat,"99,708","Gearhart, Bertrand W.",Incumbent,N/A,"99,708",R-D,100,0,0,
House,California,N/A,1940,District 10,N/A,N/A,N/A,N/A,N/A,N/A,Democrat-Republican,"125,845","Elliott, Alfred J.",Incumbent,N/A,"125,845",D-R,100,0,0,
House,California,N/A,1940,District 11,N/A,N/A,N/A,N/A,N/A,N/A,Republican-Democratic-Progressive,"170,504","Hinshaw, Carl",Incumbent,N/A,"170,504",RDP,100,0,0,
House,California,N/A,1940,District 12,"54,731","Minger, Irwin W.",Challenger,"99,494","Voorhis, H. Jerry",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,763",D,0,35.49,64.51,
House,California,N/A,1940,District 13,N/A,N/A,N/A,N/A,N/A,N/A,Democrat-Republican,"127,167","Kramer, Charles",Incumbent,"36,406","90,761",D-R,77.74,0,0,"The other vote was: Randall, Charles H. (Progressive-Prohibition) 36,406"
House,California,N/A,1940,District 14,"37,939","Herberts, Herbert L.",Challenger,"73,137","Ford, Thomas Francis",Incumbent,N/A,N/A,N/A,N/A,N/A,"35,198",D,0,34.16,65.84,
House,California,N/A,1940,District 15,N/A,N/A,N/A,"94,435","Costello, John M.",Incumbent,Democrat and Progressive,"71,667","Nelson, Norris J.",Challenger,N/A,"22,768",D,43.15,0,100,
House,California,N/A,1940,District 16,N/A,N/A,N/A,N/A,N/A,N/A,Republican-Democrat,"188,049","Ford, Leland Merritt",Challenger,N/A,"188,049",R-D,100,0,0,
House,California,N/A,1940,District 17,"32,862","Hix, Clifton A.",Challenger,"75,109","Geyer, Lee E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"42,247",D,0,30.44,69.56,
House,California,N/A,1940,District 18,"73,932","Johnson, Ward",Challenger,"60,764","Scott, Byron N.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,168",R,0,54.89,45.11,
House,California,N/A,1940,District 19,"75,495","Loudon, Lotus H.",Challenger,"84,931","Sheppard, Harry R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"9,436",D,0,47.06,52.94,
House,California,N/A,1940,District 20,"66,132","Fletcher, Ed",Challenger,"69,874","Izac, Edouard V.M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,742",D,0,48.62,51.38,
House,Colorado,N/A,1940,District 1,"59,427","Parriott, James D.",Challenger,"110,078","Lewis, Lawrence",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,651",D,0,35.06,64.94,
House,Colorado,N/A,1940,District 2,"76,859","Hill, William S.",Challenger,"66,662","Cummings, Fred",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,197",R,0,53.55,46.45,
House,Colorado,N/A,1940,District 3,"70,842","Chenoweth, J. Edgar",Challenger,"65,269","Rogers, Byron G.",Challenger,N/A,N/A,N/A,N/A,N/A,"5,573",R,0,52.05,47.95,
House,Colorado,N/A,1940,District 4,"30,126","Crawford, Paul W.",Challenger,"44,095","Taylor, Edward T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,969",D,0,40.59,59.41,
House,Connecticut,N/A,1940,District 1,"92,980","Miller, William J.",Incumbent,"109,880","Kopplemann, Herman P.",Challenger,N/A,N/A,N/A,N/A,N/A,"16,900",D,0,45.83,54.17,
House,Connecticut,N/A,1940,At Large,"365,851","Monkiewicz, Boleslaus J.",Incumbent,"407,868","Maciora, Lucien J.",Challenger,N/A,N/A,N/A,N/A,N/A,"42,017",D,0,47.28,52.72,
House,Connecticut,N/A,1940,District 2,"56,825","Ball, Thomas R.",Incumbent,"63,021","Fitzgerald, William Joseph",Challenger,N/A,N/A,N/A,N/A,N/A,"6,196",D,0,47.42,52.58,
House,Connecticut,N/A,1940,District 3,"73,078","Compton, Ranulf",Challenger,"84,439","Shanley, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,361",D,0,46.39,53.61,
House,Connecticut,N/A,1940,District 4,"90,239","Austin, Albert E.",Incumbent,"90,942","Downs, Leroy D.",Challenger,N/A,N/A,N/A,N/A,N/A,703,D,0,49.81,50.19,
House,Connecticut,N/A,1940,District 5,"51,049","Johnson, Frank T.",Challenger,"62,783","Smith, J. Joseph",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,734",D,0,44.85,55.15,
House,Delaware,N/A,1940,At Large,"64,384","Williams, George S.",Incumbent,"68,205","Traynor, Philip A.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,821",D,0,48.56,51.44,
House,Florida,N/A,1940,District 1,N/A,N/A,N/A,"88,158","Peterson, J. Hardin",Incumbent,N/A,N/A,N/A,N/A,N/A,"88,158",D,0,0,100,
House,Florida,N/A,1940,District 2,"8,382","McHale, Francis",Challenger,"68,797","Green, Robert Alexis",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,415",D,0,10.86,89.14,
House,Florida,N/A,1940,District 3,N/A,N/A,N/A,"36,573","Sikes, Robert L. F.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,573",D,0,0,100,
House,Florida,N/A,1940,District 4,"27,815","Acker, Bert L.",Challenger,"84,594","Cannon, Arthur P.",Incumbent,N/A,N/A,N/A,N/A,N/A,"56,779",D,0,24.74,75.26,
House,Florida,N/A,1940,District 5,"16,214","Akerman, Emory",Challenger,"49,715","Hendricks, Joe",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,501",D,0,24.59,75.41,
House,Georgia,N/A,1940,District 1,N/A,N/A,N/A,"28,601","Peterson, Hugh",Incumbent,N/A,N/A,N/A,N/A,N/A,"28,601",D,0,0,100,
House,Georgia,N/A,1940,District 2,N/A,N/A,N/A,"19,443","Cox, E. E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,443",D,0,0,100,
House,Georgia,N/A,1940,District 3,N/A,N/A,N/A,"22,882","Pace, Stephen",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,882",D,0,0,100,
House,Georgia,N/A,1940,District 4,N/A,N/A,N/A,"25,609","Camp, A. Sidney",Challenger,N/A,N/A,N/A,N/A,N/A,"25,609",D,0,0,100,
House,Georgia,N/A,1940,District 5,N/A,N/A,N/A,"41,677","Ramspeck, Robert",Incumbent,N/A,N/A,N/A,N/A,N/A,"41,677",D,0,0,100,
House,Georgia,N/A,1940,District 6,N/A,N/A,N/A,"21,966","Vinson, Carl",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,966",D,0,0,100,
House,Georgia,N/A,1940,District 7,"5,062","Crawford, Lewis H.",Challenger,"32,280","Tarver, Malcolm C.",Challenger,N/A,N/A,N/A,N/A,N/A,"27,218",D,0,13.56,86.44,
House,Georgia,N/A,1940,District 8,N/A,N/A,N/A,"24,454","Gibson, John S.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,454",D,0,0,100,
House,Georgia,N/A,1940,District 9,"4,025","Horton, William C.",Challenger,"25,461","Whelchel, B. Frank",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,436",D,0,13.65,86.35,
House,Georgia,N/A,1940,District 10,N/A,N/A,N/A,"18,291","Brown, Paul",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,291",D,0,0,100,
House,Idaho,N/A,1940,District 1,"37,999","Gaffney, Edward",Challenger,"62,107","White, Compton I.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,108",D,0,37.96,62.04,
House,Idaho,N/A,1940,District 2,"69,804","Dworshak, Henry C.",Incumbent,"61,726","Masters, Ira H.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,078",R,0,53.07,46.93,
House,Illinois,N/A,1940,District 1,"30,698","King, William E.",Challenger,"34,641","Mitchell, Arthur W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,943",D,0,46.98,53.02,
House,Illinois,N/A,1940,District 2,"146,927","Moynihan, P. H.",Challenger,"155,698","McKeough, Raymond S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,771",D,0,48.55,51.45,
House,Illinois,N/A,1940,At Large,"2,050,493","Stratton, William G.",Challenger,"1,968,143","Smith, Thomas V.",Incumbent,Republican,"2,020,008","Day, Stephen A.",Incumbent,"1,941,925","30,485",R,25.31,51.02,48.98,"The other vote was: Orlikoski, Walter J. (Democrat) 1,913,950; Fleischman, Harry (Socialist) 7,377; Gregory, Lee S. (Socialist) 7,191; Wilson, Willis Ray (Prohibition) 6,786; Vincent, Lena Duell (Prohibition) 6,621"
House,Illinois,N/A,1940,District 3,"141,768","Roehler, Waldemar J.",Challenger,"148,382","Kelly, Edward A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"6,614",D,0,48.86,51.14,
House,Illinois,N/A,1940,District 4,"21,858","Schmudde, Henry F.",Challenger,"74,977","Beam, Harry P.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,119",D,0,22.57,77.43,
House,Illinois,N/A,1940,District 5,"14,540","Dykema, Martin",Challenger,"35,637","Sabath, Adolph J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,097",D,0,28.98,71.02,
House,Illinois,N/A,1940,District 6,"146,253","Wagner, Joseph",Challenger,"187,393","Maciejewski, A. F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"41,140",D,0,43.83,56.17,
House,Illinois,N/A,1940,District 7,"220,793","Moreland, James C.",Challenger,"229,161","Schuetz, Leonard W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,368",D,0,49.07,50.93,
House,Illinois,N/A,1940,District 8,"11,232","Champagne, Anthony V.",Challenger,"40,074","Kocialkowski, Leo",Incumbent,N/A,N/A,N/A,N/A,N/A,"28,842",D,0,21.89,78.11,
House,Illinois,N/A,1940,District 9,"56,806","Dewey, Charles S.",Challenger,"49,816","McAndrews, James",Incumbent,N/A,N/A,N/A,N/A,N/A,"6,990",R,0,53.28,46.72,
House,Illinois,N/A,1940,District 10,"199,418","Paddock, George A.",Challenger,"125,827","Haderlein, John",Challenger,N/A,N/A,N/A,N/A,N/A,"73,591",R,0,61.31,38.69,
House,Illinois,N/A,1940,District 11,"128,645","Reed, Chauncey W.",Incumbent,"70,581","Eakin, Edgar O.",Challenger,N/A,N/A,N/A,N/A,N/A,"58,064",R,0,64.57,35.43,
House,Illinois,N/A,1940,District 12,"90,744","Mason, Noah M.",Incumbent,"58,945","Engh, August C.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,799",R,0,60.62,39.38,
House,Illinois,N/A,1940,District 13,"65,698","Allen, Leo E.",Incumbent,"31,502","Hayes, John B.",Challenger,N/A,N/A,N/A,N/A,N/A,"34,196",R,0,67.59,32.41,
House,Illinois,N/A,1940,District 14,"60,909","Johnson, Anton J.",Incumbent,"55,451","Dizotell, Forest",Challenger,N/A,N/A,N/A,N/A,N/A,"5,458",R,0,52.35,47.65,
House,Illinois,N/A,1940,District 15,"65,639","Chiperfield, Robert B.",Incumbent,"50,820","Gunn, Russell M.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,819",R,0,56.36,43.64,
House,Illinois,N/A,1940,District 16,"79,780","Dirksen, Everett McKinley",Incumbent,"57,567","Clark, M. R.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,213",R,0,58.09,41.91,
House,Illinois,N/A,1940,District 17,"56,712","Arends, Leslie C.",Incumbent,"36,102","Pitts, J. Joseph",Challenger,N/A,N/A,N/A,N/A,N/A,"20,610",R,0,61.1,38.9,
House,Illinois,N/A,1940,District 18,"64,409","Sumner, Jessie",Incumbent,"56,744","Meeks, James A.",Challenger,N/A,N/A,N/A,N/A,N/A,"7,665",R,0,53.16,46.84,
House,Illinois,N/A,1940,District 19,"75,933","Wheat, William H.",Incumbent,"74,091","Huston, Alfred D.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,842",R,0,50.61,49.39,
House,Illinois,N/A,1940,District 20,"41,806","Hanks, Hardin E.",Challenger,"44,824","Barnes, James M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,018",D,0,48.26,51.74,
House,Illinois,N/A,1940,District 21,"67,896","Howell, Evan",Challenger,"63,740","Fries, Frank W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"4,156",R,0,51.58,48.42,
House,Illinois,N/A,1940,District 22,"84,381","Johnson, Calvin D.",Challenger,"98,162","Schaefer, Edwin M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,781",D,0,46.23,53.77,
House,Illinois,N/A,1940,District 23,"61,521","Sumner, Ben O.",Challenger,"65,062","Arnold, Laurence F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,541",D,0,48.6,51.4,
House,Illinois,N/A,1940,District 24,"49,731","Heidinger, James Vandaveer",Challenger,"43,050","Parsons, Claude V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"6,681",R,0,53.6,46.4,
House,Illinois,N/A,1940,District 25,"69,165","Bishop, Cecil W.",Challenger,"67,891","Keller, Kent E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,274",R,0,50.46,49.54,
House,Indiana,N/A,1940,District 1,"45,947","Belshaw, Elliot",Challenger,"71,606","Schulte, William T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,659",D,0,39.09,60.91,
House,Indiana,N/A,1940,District 2,"87,652","Halleck, Charles A.",Incumbent,"63,290","Cox, James O.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,362",R,0,58.07,41.93,
House,Indiana,N/A,1940,District 3,"73,914","Grant, Robert A.",Incumbent,"70,208","Sands, George",Challenger,N/A,N/A,N/A,N/A,N/A,"3,706",R,0,51.29,48.71,
House,Indiana,N/A,1940,District 4,"80,259","Gillie, George W.",Incumbent,"58,157","Corbett, Frank E.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,102",R,0,57.98,42.02,
House,Indiana,N/A,1940,District 5,"78,691","Harness, Forest A.",Incumbent,"65,200","Wolf, George W.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,491",R,0,54.69,45.31,
House,Indiana,N/A,1940,District 6,"80,595","Johnson, Noble J.",Incumbent,"73,449","Bauer, Lenhardt E.",Challenger,N/A,N/A,N/A,N/A,N/A,"7,146",R,0,52.32,47.68,
House,Indiana,N/A,1940,District 7,"81,632","Landis, Gerald W.",Incumbent,"74,746","Bedwell, Charles H.",Challenger,N/A,N/A,N/A,N/A,N/A,"6,886",R,0,52.2,47.8,
House,Indiana,N/A,1940,District 8,"69,761","Werner, Charles F.",Challenger,"87,141","Boehne, John W. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,380",D,0,44.46,55.54,
House,Indiana,N/A,1940,District 9,"71,624","Wilson, Earl",Challenger,"69,227","Crowe, Eugene B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,397",R,0,50.85,49.15,
House,Indiana,N/A,1940,District 10,"80,725","Springer, Raymond S.",Incumbent,"71,478","Ward, Don C.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,247",R,0,53.04,46.96,
House,Indiana,N/A,1940,District 11,"73,867","Robinson, Maurice G.",Challenger,"79,070","Larrabee, William H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"5,203",D,0,48.3,51.7,
House,Indiana,N/A,1940,District 12,"72,174","Collins, James A.",Challenger,"80,954","Ludlow, Louis",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,780",D,0,47.13,52.87,
House,Iowa,N/A,1940,District 1,"70,120","Martin, Thomas E.",Incumbent,"46,040","Nabers, Zoe S.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,080",R,0,60.37,39.63,
House,Iowa,N/A,1940,District 2,"69,298","McCullough, W. A.",Challenger,"75,774","Jacobsen, William S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"6,476",D,0,47.77,52.23,
House,Iowa,N/A,1940,District 3,"65,425","Gwynne, John W.",Incumbent,"43,709","Seemann, Ernest J.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,716",R,0,59.95,40.05,
House,Iowa,N/A,1940,District 4,"66,691","Talle, Henry O.",Incumbent,"51,558","McEnaney, Morgan J.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,133",R,0,56.4,43.6,
House,Iowa,N/A,1940,District 5,"66,940","Lecompte, Karl M.",Incumbent,"58,718","Stevens, Roy E.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,222",R,0,53.27,46.73,
House,Iowa,N/A,1940,District 6,"70,707","Cunningham, Paul",Challenger,"64,314","Fox, E. Frank",Challenger,N/A,N/A,N/A,N/A,N/A,"6,393",R,0,52.37,47.63,
House,Iowa,N/A,1940,District 7,"71,633","Jensen, Ben F.",Incumbent,"50,644","Miller, Ernest M.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,989",R,0,58.58,41.42,
House,Iowa,N/A,1940,District 8,"64,687","Giichrist, Fred C.",Challenger,"46,597","Lund, Frank J.",Challenger,N/A,N/A,N/A,N/A,N/A,"18,090",R,0,58.13,41.87,
House,Iowa,N/A,1940,District 9,"64,877","Swanson, Albert F.",Challenger,"67,017","Harrington, Vincent F.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,140",D,0,49.19,50.81,
House,Kansas,N/A,1940,District 1,"64,766","Lambertson, William P.",Incumbent,"41,375","Lane, Clive R.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,391",R,0,61.02,38.98,
House,Kansas,N/A,1940,District 2,"73,659","Guyer, Ulysses S.",Incumbent,"62,787","Harding, Harold H.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,872",R,0,53.98,46.02,
House,Kansas,N/A,1940,District 3,"60,381","Winter, Thomas D.",Incumbent,"48,971","Ledbetter, W. E.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,410",R,0,55.22,44.78,
House,Kansas,N/A,1940,District 4,"58,183","Rees, Edward H.",Incumbent,"34,957","Doolittle, Dudley",Challenger,N/A,N/A,N/A,N/A,N/A,"23,226",R,0,62.47,37.53,
House,Kansas,N/A,1940,District 5,"52,901","Taylor, Stanley",Challenger,"58,486","Houston, John M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"5,585",D,0,47.49,52.51,
House,Kansas,N/A,1940,District 6,"69,627","Carlson, Frank",Incumbent,"44,702","Jones, Max",Challenger,N/A,N/A,N/A,N/A,N/A,"24,925",R,0,60.9,39.1,
House,Kansas,N/A,1940,District 7,"75,349","Hope, Clifford R.",Incumbent,"42,518","Main, Claude E.",Challenger,N/A,N/A,N/A,N/A,N/A,"32,831",R,0,63.93,36.07,
House,Kentucky,N/A,1940,District 1,N/A,N/A,N/A,"60,777","Gregory, Noble J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,777",D,0,0,100,
House,Kentucky,N/A,1940,District 2,N/A,N/A,N/A,"69,905","Vincent, Beverly M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"69,905",D,0,0,100,
House,Kentucky,N/A,1940,District 3,"64,053","Brumleve, Ben J.",Challenger,"96,253","O'Neal, Emmet",Incumbent,N/A,N/A,N/A,N/A,N/A,"32,200",D,0,39.96,60.04,
House,Kentucky,N/A,1940,District 4,"39,447","Mather, Lewis H.",Challenger,"55,561","Creal, Edward W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,114",D,0,41.52,58.48,
House,Kentucky,N/A,1940,District 5,"32,981","Cook, Henry J.",Challenger,"51,954","Spence, Brent",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,973",D,0,38.83,61.17,
House,Kentucky,N/A,1940,District 6,"48,700","Rogers, William D.",Challenger,"74,463","Chapman, Virgil",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,763",D,0,39.54,60.46,
House,Kentucky,N/A,1940,District 7,"33,574","Turner, James W.",Challenger,"44,185","May, Andrew J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,611",D,0,43.18,56.82,
House,Kentucky,N/A,1940,District 8,"44,736","Hayes, H. Clell",Challenger,"61,881","Bates, Joe B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,145",D,0,41.96,58.04,
House,Kentucky,N/A,1940,District 9,"71,750","Robsion, John M.",Incumbent,"43,013","Rowland, Bert",Challenger,N/A,N/A,N/A,N/A,N/A,"28,737",R,0,62.52,37.48,
House,Louisiana,N/A,1940,District 1,N/A,N/A,N/A,"58,234","Hebert, F. Edward",Challenger,N/A,N/A,N/A,N/A,N/A,"58,234",D,0,0,100,
House,Louisiana,N/A,1940,District 2,N/A,N/A,N/A,"56,026","Boggs, Hale",Challenger,N/A,N/A,N/A,N/A,N/A,"56,026",D,0,0,100,
House,Louisiana,N/A,1940,District 3,"13,933","Pipes, David W. Jr.",Challenger,"27,081","Domengeaux, James",Challenger,N/A,N/A,N/A,N/A,N/A,"13,148",D,0,33.97,66.03,
House,Louisiana,N/A,1940,District 4,N/A,N/A,N/A,"33,704","Brooks, Overton",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,704",D,0,0,100,
House,Louisiana,N/A,1940,District 5,N/A,N/A,N/A,"33,462","Mills, Newt V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,462",D,0,0,100,
House,Louisiana,N/A,1940,District 6,N/A,N/A,N/A,"41,173","Sanders, Jared Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"41,173",D,0,0,100,
House,Louisiana,N/A,1940,District 7,N/A,N/A,N/A,"28,518","Plauche, Vance",Challenger,N/A,N/A,N/A,N/A,N/A,"28,518",D,0,0,100,
House,Louisiana,N/A,1940,District 8,N/A,N/A,N/A,"28,904","Allen, A. Leonard",Incumbent,N/A,N/A,N/A,N/A,N/A,"28,904",D,0,0,100,
House,Maine,N/A,1940,District 1,"55,503","Oliver, James C.",Incumbent,"32,018","McDonald, Peter M.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,485",R,0,63.42,36.58,
House,Maine,N/A,1940,District 2,"57,152","Smith, Margaret Chase",Challenger,"31,334","Beauchamp, Edward J.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,818",R,0,64.59,35.41,
House,Maine,N/A,1940,District 3,"46,732","Fellows, Frank",Challenger,"23,934","Curran, Thomas N.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,798",R,0,66.13,33.87,
House,Maryland,N/A,1940,District 1,"30,810","Duer, Robert F.",Challenger,"36,057","Ward, David Jenkins",Challenger,N/A,N/A,N/A,N/A,N/A,"5,247",D,0,46.08,53.92,
House,Maryland,N/A,1940,District 2,"59,223","Brown, Theodore F.",Challenger,"113,495","Cole, William P. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"54,272",D,0,34.29,65.71,
House,Maryland,N/A,1940,District 3,"24,153","Janetzke, John A.",Challenger,"38,540","D'Alesandro, Thomas Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,387",D,0,38.53,61.47,
House,Maryland,N/A,1940,District 4,"38,444","Ellison, Daniel",Challenger,"50,120","Meyer, John A.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,676",D,0,43.41,56.59,
House,Maryland,N/A,1940,District 5,"23,857","Torvestad, John N.",Challenger,"58,418","Sasscer, Lansdale G.",Challenger,N/A,N/A,N/A,N/A,N/A,"34,561",D,0,29,71,
