Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Illinois,N/A,1948,District 25,"44,728","Classen, Russell H.",Challenger,"101,927","Price, Melvin",Incumbent,N/A,N/A,N/A,N/A,N/A,"57,199",D,0,30.5,69.5,
House,Illinois,N/A,1948,District 26,"54,993","Bishop, C. W.",Incumbent,"51,028","Keller, Kent E.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,965",R,0,51.87,48.13,
House,Indiana,N/A,1948,District 1,"50,194","Sendak, Theodore L.",Challenger,"78,898","Madden, Ray J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"28,704",D,0,38.88,61.12,
House,Indiana,N/A,1948,District 2,"71,907","Halleck, Charles A.",Incumbent,"57,245","Smith, Theodore J.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,662",R,0,55.68,44.32,
House,Indiana,N/A,1948,District 3,"78,935","Grant, Robert A.",Incumbent,"86,382","Crook, Thurman C.",Challenger,N/A,N/A,N/A,N/A,N/A,"7,447",D,0,47.75,52.25,
House,Indiana,N/A,1948,District 4,"63,403","Gillie, George W.",Incumbent,"66,689","Kruse, Edward H. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,286",D,0,48.74,51.26,
House,Indiana,N/A,1948,District 5,"82,730","Harness, Forest A.",Incumbent,"91,861","Walsh, John R.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,131",D,0,47.39,52.61,
House,Indiana,N/A,1948,District 6,"66,414","Harden, Cecil M.",Challenger,"65,931","O'Grady, Jack J.",Challenger,N/A,N/A,N/A,N/A,N/A,483,R,0,50.18,49.82,
House,Indiana,N/A,1948,District 7,"62,855","Landis, Gerald W.",Incumbent,"74,396","Noland, James E.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,541",D,0,45.8,54.2,
House,Indiana,N/A,1948,District 8,"71,634","Mitchell, Edward A.",Incumbent,"89,990","Denton, Winfield K.",Challenger,N/A,N/A,N/A,N/A,N/A,"18,356",D,0,44.32,55.68,
House,Indiana,N/A,1948,District 9,"59,787","Wilson, Earl",Incumbent,"55,333","Moritz, Christopher D.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,454",R,0,51.93,48.07,
House,Indiana,N/A,1948,District 10,"76,036","Harvey, Ralph",Challenger,"67,081","Oliver, Robert C.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,955",R,0,53.13,46.87,
House,Indiana,N/A,1948,District 11,"98,451","Denny, George L.",Challenger,"103,046","Jacobs, Andrew Sr.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,595",D,0,48.86,51.14,
House,Iowa,N/A,1948,District 1,"70,959","Martin, Thomas E.",Incumbent,"60,860","France, James D.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,099",R,0,53.83,46.17,
House,Iowa,N/A,1948,District 2,"82,139","Talle, Henry O.",Incumbent,"70,272","Mullaney, T. W.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,867",R,0,53.89,46.11,
House,Iowa,N/A,1948,District 3,"78,838","Gross, H. R.",Challenger,"56,002","Ryan, Dan J.P.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,836",R,0,58.47,41.53,
House,Iowa,N/A,1948,District 4,"53,384","Lecompte, Karl M.",Challenger,"49,894","Carter, Steven V.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,490",R,0,51.69,48.31,
House,Iowa,N/A,1948,District 5,"60,103","Cunningham, Paul",Incumbent,"57,370","Browner, Vincent L.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,733",R,0,51.16,48.84,
House,Iowa,N/A,1948,District 6,"55,641","Dolliver, James I.",Incumbent,"43,997","Irwin, James E.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,644",R,0,55.84,44.16,
House,Iowa,N/A,1948,District 7,"59,173","Jensen, Ben F.",Incumbent,"44,857","Byers, W. A.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,316",R,0,56.88,43.12,
House,Iowa,N/A,1948,District 8,"56,970","Hoeven, Charles B.",Incumbent,"45,796","McGivern, L. J.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,174",R,0,55.44,44.56,
House,Kansas,N/A,1948,District 1,"68,395","Cole, Albert M.",Incumbent,"44,711","Quinn, James L.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,684",R,0,60.47,39.53,
House,Kansas,N/A,1948,District 2,"68,324","Scrivner, Errett P.",Incumbent,"63,431","Dergance, Philip A.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,893",R,0,51.86,48.14,
House,Kansas,N/A,1948,District 3,"46,935","Meyer, Herbert A.",Incumbent,"38,391","Black, Marcus C.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,544",R,0,55.01,44.99,
House,Kansas,N/A,1948,District 4,"88,605","Rees, Edward H.",Incumbent,"70,778","Kropp, William J.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,827",R,0,55.59,44.41,
House,Kansas,N/A,1948,District 5,"77,160","Hope, Clifford R.",Incumbent,"41,614","Parkinson, Henry D.",Challenger,N/A,N/A,N/A,N/A,N/A,"35,546",R,0,64.96,35.04,
House,Kansas,N/A,1948,District 6,"55,013","Smith, Wint",Incumbent,"40,553","Davis, Leslie E.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,460",R,0,57.57,42.43,
House,Kentucky,N/A,1948,District 1,N/A,N/A,N/A,"50,720","Gregory, Noble J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,720",D,0,0,100,
House,Kentucky,N/A,1948,District 2,"31,527","Lake, Mallam",Challenger,"54,586","Whitaker, John A.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,059",D,0,36.61,63.39,
House,Kentucky,N/A,1948,District 3,"74,168","Morton, Thruston B.",Incumbent,"64,877","Logan, Ralph H.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,291",R,0,53.34,46.66,
House,Kentucky,N/A,1948,District 4,"31,062","Jaggers, Stanley",Challenger,"45,538","Chelf, Frank L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,476",D,0,40.55,59.45,
House,Kentucky,N/A,1948,District 5,"24,240","Smith, George T.",Challenger,"47,518","Spence, Brent",Incumbent,N/A,N/A,N/A,N/A,N/A,"23,278",D,0,33.78,66.22,
House,Kentucky,N/A,1948,District 6,"39,251","Menefee, John N.",Challenger,"60,659","Underwood, Thomas R.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,408",D,0,39.29,60.71,
House,Kentucky,N/A,1948,District 7,"26,007","Meade, W. Howes",Incumbent,"39,788","Perkins, Carl D.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,781",D,0,39.53,60.47,
House,Kentucky,N/A,1948,District 8,"34,127","Counts, Hubert",Challenger,"52,328","Bates, Joe B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,201",D,0,39.47,60.53,
House,Kentucky,N/A,1948,District 9,"60,309","Golden, James S.",Challenger,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"60,309",R,0,100,0,
House,Louisiana,N/A,1948,District 1,N/A,N/A,N/A,"36,748","Hebert, F. Edward",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,748",D,0,0,100,
House,Louisiana,N/A,1948,District 2,N/A,N/A,N/A,"61,316","Boggs, Hale",Incumbent,N/A,N/A,N/A,N/A,N/A,"61,316",D,0,0,100,
House,Louisiana,N/A,1948,District 3,"13,437","Duhe, J. Paulin",Challenger,"26,587","Willis, Edwin E.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,150",D,0,33.57,66.43,
House,Louisiana,N/A,1948,District 4,N/A,N/A,N/A,"32,045","Brooks, Overton",Incumbent,N/A,N/A,N/A,N/A,N/A,"32,045",D,0,0,100,
House,Louisiana,N/A,1948,District 5,N/A,N/A,N/A,"34,362","Passman, Otto E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"34,362",D,0,0,100,
House,Louisiana,N/A,1948,District 6,N/A,N/A,N/A,"47,515","Morrison, James H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"47,515",D,0,0,100,
House,Louisiana,N/A,1948,District 7,N/A,N/A,N/A,"36,053","Larcade, Henry D. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,053",D,0,0,100,
House,Louisiana,N/A,1948,District 8,N/A,N/A,N/A,"33,613","Allen, A. Leonard",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,613",D,0,0,100,
House,Maine,N/A,1948,District 1,"52,536","Hale, Robert",Incumbent,"31,528","McVicar, James A.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,008",R,0,62.5,37.5,
House,Maine,N/A,1948,District 2,"50,552","Nelson, Charles P.",Challenger,"24,698","Arena, Benjamin J.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,854",R,0,67.18,32.82,
House,Maine,N/A,1948,District 3,"38,692","Fellows, Frank",Incumbent,"15,888","Clark, F. Davis",Challenger,N/A,N/A,N/A,N/A,N/A,"22,804",R,0,70.89,29.11,
House,Maryland,N/A,1948,District 1,"29,700","Miller, Edward T.",Incumbent,"27,024","Beck, S. Scott Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,676",R,0,52.36,47.64,
House,Maryland,N/A,1948,District 2,"76,235","Shipley, A. Earl",Challenger,"99,157","Bolton, William P.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,922",D,0,43.47,56.53,
House,Maryland,N/A,1948,District 3,"13,131","Janetzke, John A. Jr.",Challenger,"32,138","Garmatz, Edward A.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,007",D,0,29.01,70.99,
House,Maryland,N/A,1948,District 4,"21,084","Miller, James W.",Challenger,"38,486","Fallon, George Hyde",Incumbent,Progressive,"6,552","Camper, John E.T.",Challenger,N/A,"17,402",D,9.91,35.39,64.61,
House,Maryland,N/A,1948,District 5,"30,997","Weidemeyer, C. Maurice",Challenger,"45,902","Sasscer, Lansdale G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,905",D,0,40.31,59.69,
House,Maryland,N/A,1948,District 6,"59,856","Beall, James Glenn",Incumbent,"48,304","Austin, F. Byrne",Challenger,N/A,N/A,N/A,N/A,N/A,"11,552",R,0,55.34,44.66,
House,Massachusetts,N/A,1948,District 1,"75,582","Heselton, John W.",Incumbent,"56,604","O'Malley, Patrick J.",Challenger,N/A,N/A,N/A,N/A,N/A,"18,978",R,0,57.18,42.82,
House,Massachusetts,N/A,1948,District 2,"67,267","Clason, Charles R.",Incumbent,"81,775","Furcolo, Foster",Challenger,N/A,N/A,N/A,N/A,N/A,"14,508",D,0,45.13,54.87,
House,Massachusetts,N/A,1948,District 3,"36,855","Balcom, Carroll H.",Challenger,"104,601","Philbin, Philip J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"67,746",D,0,26.05,73.95,
House,Massachusetts,N/A,1948,District 4,"61,448","Maginnis, John J.",Challenger,"89,064","Donohue, Harold D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"27,616",D,0,40.83,59.17,
House,Massachusetts,N/A,1948,District 5,"139,288","Rogers, Edith Nourse",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"139,288",R,0,100,0,
House,Massachusetts,N/A,1948,District 6,"108,179","Bates, George J.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"108,179",R,0,100,0,
House,Massachusetts,N/A,1948,District 7,"26,339","Barker, A. Prescott",Challenger,"100,333","Lane, Thomas J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"73,994",D,0,20.79,79.21,
House,Massachusetts,N/A,1948,District 8,"75,844","Goodwin, Angier L.",Incumbent,"72,767","Roche, Anthony M.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,077",R,0,51.04,48.96,
House,Massachusetts,N/A,1948,District 9,"82,750","Nicholson, Donald W.",Challenger,"63,275","Diniz, Jacinto F.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,475",R,0,56.67,43.33,
House,Massachusetts,N/A,1948,District 10,"118,741","Herter, Christian A.",Incumbent,"52,022","O'Brien, Walter A. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"66,719",R,0,69.54,30.46,
House,Massachusetts,N/A,1948,District 11,N/A,N/A,N/A,"106,366","Kennedy, John F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"106,366",D,0,0,100,
House,Massachusetts,N/A,1948,District 12,N/A,N/A,N/A,"125,015","McCormack, John W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"125,015",D,0,0,100,
House,Massachusetts,N/A,1948,District 13,"89,913","Wigglesworth, Richard B.",Incumbent,"69,050","Concannon, David J.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,863",R,0,56.56,43.44,
House,Massachusetts,N/A,1948,District 14,"87,973","Martin, Joseph William Jr.",Incumbent,"55,369","Mendonca, Joseph M.",Challenger,N/A,N/A,N/A,N/A,N/A,"32,604",R,0,61.37,38.63,
House,Michigan,N/A,1948,District 1,"19,609","Tenerowicz, Rudolph G.",Challenger,"101,954","Sadowski, George G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"82,345",D,0,16.13,83.87,
House,Michigan,N/A,1948,District 2,"65,006","Michener, Earl C.",Incumbent,"50,148","Slosson, Preston W.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,858",R,0,56.45,43.55,
House,Michigan,N/A,1948,District 3,"64,637","Shafer, Paul W.",Incumbent,"42,146","McCarty, Leeman J.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,491",R,0,60.53,39.47,
House,Michigan,N/A,1948,District 4,"61,059","Hoffman, Clare E.",Incumbent,"31,429","Surprise, Tom",Challenger,N/A,N/A,N/A,N/A,N/A,"29,630",R,0,66.02,33.98,
House,Michigan,N/A,1948,District 5,"74,191","Ford, Gerald R.",Challenger,"46,972","Barr, Fred J. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"27,219",R,0,61.23,38.77,
House,Michigan,N/A,1948,District 6,"73,465","Blackney, William W.",Incumbent,"72,681","Stevens, George D.",Challenger,N/A,N/A,N/A,N/A,N/A,784,R,0,50.27,49.73,
House,Michigan,N/A,1948,District 7,"68,903","Wolcott, Jesse P.",Incumbent,"47,040","Whetzel, Harvey C.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,863",R,0,59.43,40.57,
House,Michigan,N/A,1948,District 8,"61,394","Crawford, Fred L.",Incumbent,"37,125","Schwinger, Louis C.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,269",R,0,62.32,37.68,
House,Michigan,N/A,1948,District 9,"51,771","Engel, Albert J.",Incumbent,"35,805","Hosko, John George",Challenger,N/A,N/A,N/A,N/A,N/A,"15,966",R,0,59.12,40.88,
House,Michigan,N/A,1948,District 10,"49,206","Woodruff, Roy O.",Incumbent,"27,742","Daugherty, Edward J.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,464",R,0,63.95,36.05,
House,Michigan,N/A,1948,District 11,"48,633","Potter, Charles E.",Challenger,"27,265","Patterson, Violet L.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,368",R,0,64.08,35.92,
House,Michigan,N/A,1948,District 12,"42,955","Bennett, John B.",Incumbent,"32,485","Saari, Gene A.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,470",R,0,56.94,43.06,
House,Michigan,N/A,1948,District 13,"45,761","Coffin, Howard A.",Incumbent,"76,947","O'Brien, George D.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,186",D,0,37.29,62.71,
House,Michigan,N/A,1948,District 14,"74,474","Youngblood, Harold F.",Incumbent,"99,227","Rabaut, Louis C.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,753",D,0,42.87,57.13,
House,Michigan,N/A,1948,District 15,"49,286","Burns, Charles G.",Challenger,"92,579","Dingell, John D. Sr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"43,293",D,0,34.74,65.26,
House,Michigan,N/A,1948,District 16,"57,730","Wilson, Kirby L. Jr.",Challenger,"97,826","Lesinski, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"40,096",D,0,37.11,62.89,
House,Michigan,N/A,1948,District 17,"116,427","Dondero, George A.",Incumbent,"103,390","Brown, John J.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,037",R,0,52.97,47.03,
House,Minnesota,N/A,1948,District 1,"80,345","Andresen, August H.",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"50,533","Rolvaag, Karl F.",Challenger,N/A,"29,812",R,38.61,100,0,
House,Minnesota,N/A,1948,District 2,"82,886","O'Hara, Joseph P.",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"46,894","Maxwell, Milton F.",Challenger,N/A,"35,992",R,36.13,100,0,
House,Minnesota,N/A,1948,District 3,"72,402","MacKinnon, George",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"87,171","Wier, Roy W.",Challenger,N/A,"14,769",DF,54.63,100,0,
House,Minnesota,N/A,1948,District 4,"53,574","Devitt, Edward J.",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"78,476","McCarthy, Eugene J.",Challenger,N/A,"24,902",DF,59.43,100,0,
House,Minnesota,N/A,1948,District 5,"76,313","Judd, Walter H.",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"65,113","Killen, Marcella F.",Challenger,N/A,"11,200",R,46.04,100,0,
House,Minnesota,N/A,1948,District 6,"62,194","Knutson, Harold",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"66,601","Marshall, Fred",Challenger,N/A,"4,407",DF,51.71,100,0,
House,Minnesota,N/A,1948,District 7,"63,879","Andersen, H. Carl",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"57,863","Youngdale, James M.",Challenger,N/A,"6,016",R,47.53,100,0,
House,Minnesota,N/A,1948,District 8,"44,306","Berlin, William A.",Challenger,N/A,N/A,N/A,Democrat Farmer-Labor,"88,501","Blatnik, John A.",Incumbent,N/A,"44,195",DF,66.64,100,0,
House,Minnesota,N/A,1948,District 9,"57,189","Hagen, Harold C.",Incumbent,N/A,N/A,N/A,Democrat Farmer-Labor,"47,476","Johnson, Oscar A.",Challenger,N/A,"9,713",R,45.36,100,0,
House,Mississippi,N/A,1948,District 1,N/A,N/A,N/A,"16,800","Rankin, John E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,800",D,0,0,100,
House,Mississippi,N/A,1948,District 2,N/A,N/A,N/A,"13,771","Whitten, Jamie L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,771",D,0,0,100,
House,Mississippi,N/A,1948,District 3,N/A,N/A,N/A,"17,369","Whittington, William M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,369",D,0,0,100,
House,Mississippi,N/A,1948,District 4,N/A,N/A,N/A,"15,290","Abernethy, Thomas Gerstle",Incumbent,N/A,N/A,N/A,N/A,N/A,"15,290",D,0,0,100,
House,Mississippi,N/A,1948,District 5,N/A,N/A,N/A,"22,641","Winstead, W. Arthur",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,641",D,0,0,100,
House,Mississippi,N/A,1948,District 6,N/A,N/A,N/A,"29,751","Colmer, William M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,751",D,0,0,100,
House,Mississippi,N/A,1948,District 7,N/A,N/A,N/A,"36,663","Williams, John Bell",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,663",D,0,0,100,
House,Missouri,N/A,1948,District 1,"41,365","Arnold, Wat",Challenger,"56,226","Magee, Clare",Challenger,N/A,N/A,N/A,N/A,N/A,"14,861",D,0,42.39,57.61,
House,Missouri,N/A,1948,District 2,"50,372","Schwabe, Max",Incumbent,"66,062","Moulder, Morgan M.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,690",D,0,43.26,56.74,
House,Missouri,N/A,1948,District 3,"52,290","Cole, William C.",Incumbent,"69,599","Welch, Philip J.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,309",D,0,42.9,57.1,
House,Missouri,N/A,1948,District 4,"41,576","Erickson, Richard A.",Challenger,"74,752","Irving, Theodore Leonard",Challenger,N/A,N/A,N/A,N/A,N/A,"33,176",D,0,35.74,64.26,
House,Missouri,N/A,1948,District 5,"47,371","Reeves, Albert L. Jr.",Incumbent,"59,961","Bolling, Richard",Challenger,N/A,N/A,N/A,N/A,N/A,"12,590",D,0,44.14,55.86,
House,Missouri,N/A,1948,District 6,"59,959","Bennett, Marion T.",Incumbent,"63,390","Christopher, George H.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,431",D,0,48.61,51.39,
House,Missouri,N/A,1948,District 7,"61,242","Short, Dewey",Incumbent,"52,255","Johnson, Thomas A.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,987",R,0,53.96,46.04,
House,Missouri,N/A,1948,District 8,"44,887","Banta, Parke M.",Incumbent,"60,081","Carnahan, Albert S.J.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,194",D,0,42.76,57.24,
House,Missouri,N/A,1948,District 9,"35,232","Niedner, Robert V.",Challenger,"56,669","Cannon, Clarence",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,437",D,0,38.34,61.66,
House,Missouri,N/A,1948,District 10,"26,760","Dillon, W. K.",Challenger,"67,564","Jones, Paul C.",Challenger,N/A,N/A,N/A,N/A,N/A,"40,804",D,0,28.37,71.63,
House,Missouri,N/A,1948,District 11,"40,719","Bakewell, Claude I.",Incumbent,"78,162","Sullivan, John B.",Challenger,N/A,N/A,N/A,N/A,N/A,"37,443",D,0,34.25,65.75,
House,Missouri,N/A,1948,District 12,"107,861","Ploeser, Walter C.",Incumbent,"132,920","Karst, Raymond W.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,059",D,0,44.8,55.2,
House,Missouri,N/A,1948,District 13,"32,217","McBride, Charles P.",Challenger,"77,245","Karsten, Frank M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"45,028",D,0,29.43,70.57,
House,Montana,N/A,1948,District 1,"29,937","Angstman, Albert H.",Challenger,"64,276","Mansfield, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"34,339",D,0,31.78,68.22,
House,Montana,N/A,1948,District 2,"61,124","D'Ewart, Wesley A.",Incumbent,"58,711","Fraser, Willard E.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,413",R,0,51.01,48.99,
House,Nebraska,N/A,1948,District 1,"76,359","Curtis, Carl T.",Incumbent,"57,031","Morrison, Frank B.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,328",R,0,57.24,42.76,
House,Nebraska,N/A,1948,District 2,"55,199","Buffett, Howard",Incumbent,"58,443","O'Sullivan, Eugene D.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,244",D,0,48.57,51.43,
House,Nebraska,N/A,1948,District 3,"71,513","Stefan, Karl",Incumbent,"38,846","Peterson, Duane K.",Challenger,N/A,N/A,N/A,N/A,N/A,"32,667",R,0,64.8,35.2,
House,Nebraska,N/A,1948,District 4,"65,549","Miller, Arthur L.",Incumbent,"37,511","Leafdale, C. Edgar",Challenger,N/A,N/A,N/A,N/A,N/A,"28,038",R,0,63.6,36.4,
House,Nevada,N/A,1948,At Large,"28,972","Russell, Charles H.",Incumbent,"29,733","Baring, Walter S.",Challenger,N/A,N/A,N/A,N/A,N/A,761,D,0,49.35,50.65,
House,New Hampshire,N/A,1948,District 1,"64,794","Merrow, Chester E.",Incumbent,"51,262","Poirier, Peter R.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,532",R,0,55.83,44.17,
House,New Hampshire,N/A,1948,District 2,"59,505","Cotton, Norris R.",Incumbent,"43,289","Leonard, Richard W.",Challenger,N/A,N/A,N/A,N/A,N/A,"16,216",R,0,57.89,42.11,
House,New Jersey,N/A,1948,District 1,"89,211","Wolverton, Charles A.",Incumbent,"77,012","Donges, John W.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,199",R,0,53.67,46.33,
House,New Jersey,N/A,1948,District 2,"62,804","Hand, T. Millet",Incumbent,"38,194","Stringer, William E.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,610",R,0,62.18,37.82,
House,New Jersey,N/A,1948,District 3,"87,538","Auchincloss, James C.",Incumbent,"59,810","Sullivan, Charles F.",Challenger,N/A,N/A,N/A,N/A,N/A,"27,728",R,0,59.41,40.59,
House,New Jersey,N/A,1948,District 4,"48,204","Jones, Albert C.",Challenger,"77,018","Howell, Charles R.",Challenger,N/A,N/A,N/A,N/A,N/A,"28,814",D,0,38.49,61.51,
House,New Jersey,N/A,1948,District 5,"92,286","Eaton, Charles A.",Incumbent,"66,387","Miller, George C.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,899",R,0,58.16,41.84,
House,New Jersey,N/A,1948,District 6,"83,285","Case, Clifford P.",Incumbent,"61,465","Pettit, H. Frank",Challenger,N/A,N/A,N/A,N/A,N/A,"21,820",R,0,57.54,42.46,
House,New Jersey,N/A,1948,District 7,"72,873","Thomas, J. Parnell",Incumbent,"56,095","Carlin, John J.",Challenger,N/A,N/A,N/A,N/A,N/A,"16,778",R,0,56.5,43.5,
House,New Jersey,N/A,1948,District 8,"59,191","Canfield, Gordon",Incumbent,"59,043","Joelson, Charles S.",Challenger,N/A,N/A,N/A,N/A,N/A,148,R,0,50.06,49.94,
House,New Jersey,N/A,1948,District 9,"90,153","Towe, Harry L.",Incumbent,"54,682","Brown, James S.",Challenger,N/A,N/A,N/A,N/A,N/A,"35,471",R,0,62.25,37.75,
House,New Jersey,N/A,1948,District 10,"52,898","Guiliano, Anthony",Challenger,"58,668","Rodino, Peter W. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"5,770",D,0,47.41,52.59,
House,New Jersey,N/A,1948,District 11,"50,920","Sundstrom, Frank L.",Incumbent,"52,644","Addonizio, Hugh J.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,724",D,0,49.17,50.83,
House,New Jersey,N/A,1948,District 12,"63,232","Kean, Robert Winthrop",Incumbent,"58,495","Dudkin, Harry",Challenger,N/A,N/A,N/A,N/A,N/A,"4,737",R,0,51.95,48.05,
House,New Jersey,N/A,1948,District 13,"39,661","Banach, Leon",Challenger,"84,487","Norton, Mary T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,826",D,0,31.95,68.05,
House,New Jersey,N/A,1948,District 14,"45,564","Bongiovanni, Michael",Challenger,"76,881","Hart, Edward J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,317",D,0,37.21,62.79,
House,New Mexico,N/A,1948,At Large,"76,695","Meyer, Ben F.",Challenger,"108,529","Miles, John E.",Challenger,Democrat,"105,300","Fernandez, Antonio M.",Challenger,"74,466","3,229",D,28.85,41.41,58.59,"The other vote was: Baca, Herman G. (Republican) 73,661; Jencks, Clinton E. (Progressive) 805"
House,New York,N/A,1948,District 1,"101,924","Macy, W. Kingsland",Incumbent,"48,816","Worzel, Harold W.",Challenger,N/A,N/A,N/A,N/A,N/A,"53,108",R,0,67.62,32.38,
House,New York,N/A,1948,District 2,"144,052","Hall, Leonard W.",Incumbent,"62,142","Mayes, Richard T.",Challenger,N/A,N/A,N/A,N/A,N/A,"81,910",R,0,69.86,30.14,
House,New York,N/A,1948,District 3,"104,476","Latham, Henry J.",Incumbent,"65,247","Gross, George J.",Challenger,N/A,N/A,N/A,N/A,N/A,"39,229",R,0,61.56,38.44,
House,New York,N/A,1948,District 4,"58,192","McMahon, Gregory",Incumbent,"62,190","Clemente, L. Gary",Challenger,American Labor,"7,681","McCabe, Thomas J.",Challenger,N/A,"3,998",D,6,48.34,51.66,
