Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,California,N/A,1970,District 4,"48,783","Gyorke, Andrew",Challenger,"103,485","Leggett, Robert L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"54,702",D,0,32.04,67.96,
House,California,N/A,1970,District 5,"31,570","Parks, John E.",Challenger,"76,567","Burton, Phillip",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,997",D,0,29.19,70.81,
House,California,N/A,1970,District 6,"96,393","Mailliard, William S.",Incumbent,"84,255","Miller, Russell R.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,138",R,0,53.36,46.64,
House,California,N/A,1970,District 7,"64,691","Healy, John E.",Challenger,"89,784","Dellums, Ronald V.",Challenger,N/A,N/A,N/A,N/A,"2,156","25,093",D,0,41.88,58.12,
House,California,N/A,1970,District 8,"46,872","Crane, Michael A.",Challenger,"104,311","Miller, George P.",Challenger,N/A,N/A,N/A,N/A,N/A,"57,439",D,0,31,69,
House,California,N/A,1970,District 9,"49,556","Guerra, Mark",Challenger,"120,041","Edwards, Don",Incumbent,N/A,N/A,N/A,N/A,"4,009","70,485",D,0,29.22,70.78,
House,California,N/A,1970,District 10,"135,864","Gubser, Charles S.",Incumbent,"80,530","McLean, Stuart D.",Challenger,N/A,N/A,N/A,N/A,"2,651","55,334",R,0,62.79,37.21,
House,California,N/A,1970,District 11,"144,500","McCloskey, Paul Norton Jr.",Incumbent,"39,188","Gomperts, Robert E.",Challenger,N/A,N/A,N/A,N/A,"2,786","105,312",R,0,78.67,21.33,
House,California,N/A,1970,District 12,"95,549","Talcott, Burt L.",Incumbent,"50,942","Riordan, O'Brien",Challenger,N/A,N/A,N/A,N/A,"3,682","44,607",R,0,65.23,34.77,
House,California,N/A,1970,District 13,"127,507","Teague, Charles M.",Incumbent,"87,980","Hart, Gary K.",Challenger,N/A,N/A,N/A,N/A,"2,339","39,527",R,0,59.17,40.83,
House,California,N/A,1970,District 14,"50,750","Athan, Byron D.",Challenger,"148,655","Waldie, Jerome R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"97,905",D,0,25.45,74.55,
House,California,N/A,1970,District 15,"55,546","Van, Dyken Sam",Challenger,"98,442","McFall, John J.",Incumbent,N/A,N/A,N/A,N/A,"1,994","42,896",D,0,36.07,63.93,
House,California,N/A,1970,District 16,"43,843","Sanchez, Phillip V.",Challenger,"95,118","Sisk, B. F.",Incumbent,N/A,N/A,N/A,N/A,"4,237","51,275",D,0,31.55,68.45,
House,California,N/A,1970,District 17,"47,778","Donaldson, Michael C.",Challenger,"83,739","Anderson, Glenn M.",Incumbent,N/A,N/A,N/A,N/A,"3,016","35,961",D,0,36.33,63.67,
House,California,N/A,1970,District 18,"86,071","Mathias, Robert B.",Incumbent,"48,415","Miller, Milton S.",Challenger,N/A,N/A,N/A,N/A,"1,709","37,656",R,0,64,36,
House,California,N/A,1970,District 19,"41,462","Jones, Bill",Challenger,"98,578","Holifield, Chet",Incumbent,N/A,N/A,N/A,N/A,N/A,"57,116",D,0,29.61,70.39,
House,California,N/A,1970,District 20,"116,437","Smith, H. Allen",Incumbent,"50,033","Stolzberg, Michael M.",Challenger,N/A,N/A,N/A,N/A,"2,100","66,404",R,0,69.94,30.06,
House,California,N/A,1970,District 21,"4,349","Johnson, Southey M.",Challenger,"75,127","Hawkins, Augustus",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,778",D,0,5.47,94.53,
House,California,N/A,1970,District 22,"63,297","Hayden, Tom",Challenger,"95,256","Corman, James C.",Incumbent,N/A,N/A,N/A,N/A,"1,880","31,959",D,0,39.92,60.08,
House,California,N/A,1970,District 23,"77,346","Clawson, Del",Incumbent,"44,767","Chapman, G. L.",Challenger,N/A,N/A,N/A,N/A,N/A,"32,579",R,0,63.34,36.66,
House,California,N/A,1970,District 24,"124,071","Rousselot, John H.",Incumbent,"61,777","Evers, Myrlie B.",Challenger,N/A,N/A,N/A,N/A,"4,876","62,294",R,0,66.76,33.24,
House,California,N/A,1970,District 25,"116,169","Wiggins, Charles E.",Incumbent,"64,386","Craven, Leslie W.",Challenger,N/A,N/A,N/A,N/A,"2,994","51,783",R,0,64.34,35.66,
House,California,N/A,1970,District 26,"47,260","Friedman, Nathaniel J.",Challenger,"130,499","Rees, Thomas M.",Incumbent,N/A,N/A,N/A,N/A,"5,316","83,239",D,0,26.59,73.41,
House,California,N/A,1970,District 27,"139,326","Goldwater, Barry Jr.",Challenger,"63,652","Kimmel, Toni",Challenger,N/A,N/A,N/A,N/A,"5,948","75,674",R,0,68.64,31.36,
House,California,N/A,1970,District 28,"154,691","Bell, Alphonzo",Incumbent,"57,882","McLaughlin, Don",Challenger,N/A,N/A,N/A,N/A,"10,730","96,809",R,0,72.77,27.23,
House,California,N/A,1970,District 29,"42,620","McMann, Tom",Challenger,"71,308","Danielson, George E.",Challenger,N/A,N/A,N/A,N/A,N/A,"28,688",D,0,37.41,62.59,
House,California,N/A,1970,District 30,"28,038","Cavnar, Samuel M.",Challenger,"63,903","Roybal, Edward R.",Incumbent,N/A,N/A,N/A,N/A,"1,681","35,865",D,0,30.5,69.5,
House,California,N/A,1970,District 31,"37,416","Casmir, Fred L.",Challenger,"102,071","Wilson, Charles H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"64,655",D,0,26.82,73.18,
House,California,N/A,1970,District 32,"119,340","Hosmer, Craig",Incumbent,"44,278","Mallonee, Walter L.",Challenger,N/A,N/A,N/A,N/A,"3,227","75,062",R,0,72.94,27.06,
House,California,N/A,1970,District 33,"116,093","Pettis, Jerry L.",Incumbent,"44,764","Wright, Chester M.",Challenger,N/A,N/A,N/A,N/A,N/A,"71,329",R,0,72.17,27.83,
House,California,N/A,1970,District 34,"82,167","Teague, Bill J.",Challenger,"101,664","Hanna, Richard T.",Incumbent,N/A,N/A,N/A,N/A,"2,843","19,497",D,0,44.7,55.3,
House,California,N/A,1970,District 35,"192,765","Schmitz, John G.",Challenger,"87,019","Lenhart, Thomas B.",Challenger,N/A,N/A,N/A,N/A,"7,742","105,746",R,0,68.9,31.1,
House,California,N/A,1970,District 36,"132,446","Wilson, Robert Carlton",Incumbent,"44,841","Hostetter, Daniel K.",Challenger,N/A,N/A,N/A,N/A,"7,862","87,605",R,0,74.71,25.29,
House,California,N/A,1970,District 37,"31,968","Kuhn, James B.",Challenger,"93,952","Van Deerlin, Lionel",Challenger,N/A,N/A,N/A,N/A,"4,348","61,984",D,0,25.39,74.61,
House,California,N/A,1970,District 38,"87,479","Veysey, Victor V.",Challenger,"85,684","Tunno, David A.",Challenger,N/A,N/A,N/A,N/A,"2,481","1,795",R,0,50.52,49.48,
House,Colorado,N/A,1970,District 1,"84,643","McKevitt, James D.",Challenger,"74,444","Barnes, Craig S.",Challenger,N/A,N/A,N/A,N/A,"5,257","10,199",R,0,53.21,46.79,
House,Colorado,N/A,1970,District 2,"125,274","Baotzman, Donald G.",Challenger,"72,339","Gebhaadt, Richard G.",Challenger,N/A,N/A,N/A,N/A,N/A,"52,935",R,0,63.39,36.61,
House,Colorado,N/A,1970,District 3,"45,610","Mitchell, John C.",Challenger,"87,090","Evans, Frank E.",Incumbent,N/A,N/A,N/A,N/A,"4,078","41,480",D,0,34.37,65.63,
House,Colorado,N/A,1970,District 4,"62,169","Gossard, Bill",Challenger,"76,244","Aspinall, Wayne N.",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,075",D,0,44.92,55.08,
House,Connecticut,N/A,1970,District 1,"87,209","Uccello, Antonina P.",Challenger,"88,374","Cotter, William R.",Incumbent,N/A,N/A,N/A,N/A,"5,784","1,165",D,0,49.67,50.33,
House,Connecticut,N/A,1970,District 2,"92,846","Steele, Robert H.",Challenger,"81,492","Pickett, John F.",Challenger,N/A,N/A,N/A,N/A,4,"11,354",R,0,53.26,46.74,
House,Connecticut,N/A,1970,District 3,"69,084","Dunn, Robert J.",Challenger,"89,042","Giaimo, Robert N.",Incumbent,N/A,N/A,N/A,N/A,"5,076","19,958",D,0,43.69,56.31,
House,Connecticut,N/A,1970,District 4,"104,494","McKinney, Stewart B.",Challenger,"78,699","Daly, T. F. Gilroy",Challenger,N/A,N/A,N/A,N/A,"1,428","25,795",R,0,57.04,42.96,
House,Connecticut,N/A,1970,District 5,"78,414","Patterson, James T.",Challenger,"96,947","Monagan, John S.",Incumbent,N/A,N/A,N/A,N/A,"1,731","18,533",D,0,44.72,55.28,
House,Connecticut,N/A,1970,District 6,"92,906","Kilbourn, Richard C.",Challenger,"96,969","Grasso, Ella T.",Challenger,N/A,N/A,N/A,N/A,5,"4,063",D,0,48.93,51.07,
House,Delaware,N/A,1970,At Large,"86,125","du Pont, Pierre S. IV",Challenger,"71,429","Daniello, John D.",Challenger,N/A,N/A,N/A,N/A,"2,759","14,696",R,0,54.66,45.34,
House,Florida,N/A,1970,District 1,"21,951","Shuemake, H. O.",Challenger,"88,744","Sikes, Robert L. F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"66,793",D,0,19.83,80.17,
House,Florida,N/A,1970,District 2,N/A,N/A,N/A,Unopposed,"Fuqua, Don",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Florida,N/A,1970,District 3,N/A,N/A,N/A,N/A,"Bennett, Charles E.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,0,
House,Florida,N/A,1970,District 4,"55,311","Wood, Leonard V.",Challenger,"75,673","Chappell, William V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,362",D,0,42.23,57.77,
House,Florida,N/A,1970,District 5,"110,841","Frey, Louis",Incumbent,"35,398","Girod, Roy",Challenger,N/A,N/A,N/A,N/A,N/A,"75,443",R,0,75.79,24.21,
House,Florida,N/A,1970,District 6,"30,252","Carter, Robert A.",Challenger,"78,832","Gibbons, Sam M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,580",D,0,27.73,72.27,
House,Florida,N/A,1970,District 7,"68,646","Lovingood, Joe Z.",Challenger,"78,535","Haley, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"9,889",D,0,46.64,53.36,
House,Florida,N/A,1970,District 8,"120,466","Young, C.W. Bill",Challenger,"58,904","Bailey, Theodore A.",Challenger,N/A,N/A,N/A,N/A,N/A,"61,562",R,0,67.16,32.84,
House,Florida,N/A,1970,District 9,"50,146","Danciu, Emil F.",Challenger,"120,565","Rogers, Paul G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,419",D,0,29.37,70.63,
House,Florida,N/A,1970,District 10,"81,170","Burke, J. Herbert",Incumbent,"68,847","Ward, James J.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,323",R,0,54.11,45.89,
House,Florida,N/A,1970,District 11,N/A,N/A,N/A,Unopposed,"Pepper, Claude",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Florida,N/A,1970,District 12,"29,935","Zinzell, Robert A.",Challenger,"75,895","Fascell, Dante B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"45,960",D,0,28.29,71.71,
House,Georgia,N/A,1970,District 1,N/A,N/A,N/A,"70,856","Hagan, G. Elliott",Incumbent,N/A,N/A,N/A,N/A,32,"70,856",D,0,0,100,
House,Georgia,N/A,1970,District 2,"5,376","Ragsdale, Thomas",Challenger,"59,994","Mathis, Dawson",Challenger,N/A,N/A,N/A,N/A,2,"54,618",D,0,8.22,91.78,
House,Georgia,N/A,1970,District 3,N/A,N/A,N/A,"54,588","Brinkley, Jack",Incumbent,N/A,N/A,N/A,N/A,N/A,"54,588",D,0,0,100,
House,Georgia,N/A,1970,District 4,"85,848","Blackburn, Benjamin B.",Incumbent,"45,908","Shumake, Franklin",Challenger,N/A,N/A,N/A,N/A,7,"39,940",R,0,65.16,34.84,
House,Georgia,N/A,1970,District 5,"78,540","Thompson, S. Fletcher",Incumbent,"58,394","Young, Andrew",Challenger,N/A,N/A,N/A,N/A,26,"20,146",R,0,57.36,42.64,
House,Georgia,N/A,1970,District 6,N/A,N/A,N/A,"92,500","Flynt, John James Jr.",Incumbent,N/A,N/A,N/A,N/A,8,"92,500",D,0,0,100,
House,Georgia,N/A,1970,District 7,"30,392","Fullerton, Dick",Challenger,"80,149","Davis, John W.",Incumbent,N/A,N/A,N/A,N/A,12,"49,757",D,0,27.49,72.51,
House,Georgia,N/A,1970,District 8,N/A,N/A,N/A,"52,446","Stuckey, W. S.",Incumbent,N/A,N/A,N/A,N/A,1,"52,446",D,0,0,100,
House,Georgia,N/A,1970,District 9,"25,476","Cooper, Bob",Challenger,"64,603","Landrum, Phil M.",Challenger,N/A,N/A,N/A,N/A,3,"39,127",D,0,28.28,71.72,
House,Georgia,N/A,1970,District 10,N/A,N/A,N/A,"74,075","Stephens, Robert G. Jr.",Incumbent,N/A,N/A,N/A,N/A,5,"74,075",D,0,0,100,
House,Hawaii,N/A,1970,District 1,"31,764","Cockey, Richard K.",Challenger,"85,411","Matsunaga, Spark M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,647",D,0,27.11,72.89,
House,Hawaii,N/A,1970,District 2,N/A,N/A,N/A,"91,038","Mink, Patsy T.",Challenger,N/A,N/A,N/A,N/A,N/A,"91,038",D,0,0,100,
House,Idaho,N/A,1970,District 1,"77,515","McClure, James A.",Incumbent,"55,743","Brauner, William J.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,772",R,0,58.17,41.83,
House,Idaho,N/A,1970,District 2,"66,428","Hansen, Orval H.",Incumbent,"31,872","Wells, Marden E.",Challenger,N/A,N/A,N/A,N/A,"2,759","34,556",R,0,67.58,32.42,
House,Illinois,N/A,1970,District 1,"9,267","Jennings, Janet R.",Challenger,"93,272","Metcalfe, Ralph H.",Challenger,N/A,N/A,N/A,N/A,N/A,"84,005",D,0,9.04,90.96,
House,Illinois,N/A,1970,District 2,"29,853","Marks, Harold E.",Challenger,"88,252","Mikva, Abner J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"58,399",D,0,25.28,74.72,
House,Illinois,N/A,1970,District 3,"44,013","Rowan, Robert P.",Challenger,"97,693","Murphy, Morgan F.",Challenger,N/A,N/A,N/A,N/A,7,"53,680",D,0,31.06,68.94,
House,Illinois,N/A,1970,District 4,"117,590","Derwinski, Edward J.",Incumbent,"55,328","Morgan, Melvin W.",Challenger,N/A,N/A,N/A,N/A,16,"62,262",R,0,68,32,
House,Illinois,N/A,1970,District 5,"44,049","Ochenkowski, Edmund W.",Challenger,"97,278","Kluczynski, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,229",D,0,31.17,68.83,
House,Illinois,N/A,1970,District 6,"53,240","Zabrosky, Alex J.",Challenger,"68,182","Collins, George W.",Incumbent,N/A,N/A,N/A,N/A,2,"14,942",D,0,43.85,56.15,
House,Illinois,N/A,1970,District 7,"10,235","Lento, Thomas J.",Challenger,"70,112","Annunzio, Frank",Incumbent,N/A,N/A,N/A,N/A,N/A,"59,877",D,0,12.74,87.26,
House,Illinois,N/A,1970,District 8,"34,841","Kaplinski, Henry S.",Challenger,"98,453","Rostenkowski, Daniel",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,612",D,0,26.14,73.86,
House,Illinois,N/A,1970,District 9,"35,795","Wolbank, Edward",Challenger,"111,955","Yates, Sidney R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"76,160",D,0,24.23,75.77,
House,Illinois,N/A,1970,District 10,"107,416","Collier, Harold R.",Incumbent,"65,170","Logan, R. G.",Challenger,N/A,N/A,N/A,N/A,6,"42,246",R,0,62.24,37.76,
House,Illinois,N/A,1970,District 11,"53,461","Mason, James R.",Challenger,"137,090","Pucinski, Roman C.",Incumbent,N/A,N/A,N/A,N/A,1,"83,629",D,0,28.06,71.94,
House,Illinois,N/A,1970,District 12,"84,356","McClory, Robert",Incumbent,"51,499","Cone, James J.",Challenger,N/A,N/A,N/A,N/A,1,"32,857",R,0,62.09,37.91,
House,Illinois,N/A,1970,District 13,"124,649","Crane, Philip M.",Incumbent,"90,364","Warman, Edward A.",Challenger,N/A,N/A,N/A,N/A,24,"34,285",R,0,57.97,42.03,
House,Illinois,N/A,1970,District 14,"122,115","Erlenborn, John N.",Incumbent,"64,231","Adeluan, William J.",Challenger,N/A,N/A,N/A,N/A,N/A,"57,884",R,0,65.53,34.47,
House,Illinois,N/A,1970,District 15,"95,222","Reid, Charlotte T.",Incumbent,"43,014","Todd, James E.",Challenger,N/A,N/A,N/A,N/A,N/A,"52,208",R,0,68.88,31.12,
House,Illinois,N/A,1970,District 16,"83,296","Anderson, John Bayard",Incumbent,"41,459","Devine, John E.",Challenger,N/A,N/A,N/A,N/A,N/A,"41,837",R,0,66.77,33.23,
House,Illinois,N/A,1970,District 17,"92,917","Arends, Leslie C.",Incumbent,"56,340","Hawthorne, Lester A.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,577",R,0,62.25,37.75,
House,Illinois,N/A,1970,District 18,"84,864","Michel, Robert H.",Incumbent,"43,601","Fox, Rosa Lee",Challenger,N/A,N/A,N/A,N/A,2,"41,263",R,0,66.06,33.94,
House,Illinois,N/A,1970,District 19,"92,247","Railsback, Tom",Incumbent,"43,094","Shaw, James L.",Challenger,N/A,N/A,N/A,N/A,N/A,"49,153",R,0,68.16,31.84,
House,Illinois,N/A,1970,District 20,"103,485","Findley, Paul",Incumbent,"49,727","Cox, Billie M.",Challenger,N/A,N/A,N/A,N/A,N/A,"53,758",R,0,67.54,32.46,
House,Illinois,N/A,1970,District 21,"66,273","Evans, Fred",Challenger,"110,374","Gray, Kenneth J.",Challenger,N/A,N/A,N/A,N/A,N/A,"44,101",D,0,37.52,62.48,
House,Illinois,N/A,1970,District 22,"83,131","Springer, William L.",Challenger,"57,781","Miller, Robert C.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,350",R,0,58.99,41.01,
House,Illinois,N/A,1970,District 23,"77,762","Schlafly, Phyllis",Challenger,"91,158","Shipley, George E.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,396",D,0,46.03,53.97,
House,Illinois,N/A,1970,District 24,"30,784","Randolph, Scott R.",Challenger,"88,637","Price, Melvin",Challenger,N/A,N/A,N/A,N/A,N/A,"57,853",D,0,25.78,74.22,
House,Indiana,N/A,1970,District 1,"38,294","Kirtland, Eugene M.",Challenger,"73,145","Madden, Ray J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"34,851",D,0,34.36,65.64,
House,Indiana,N/A,1970,District 2,"79,163","Landgrebe, Earl F.",Incumbent,"77,959","Sprague, Philip A.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,204",R,0,50.38,49.62,
House,Indiana,N/A,1970,District 3,"64,249","Newman, Don M.",Challenger,"87,064","Brademas, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,815",D,0,42.46,57.54,
House,Indiana,N/A,1970,District 4,"80,326","Adair, Edwin Ross",Incumbent,"86,582","Roush, J. Edward",Challenger,N/A,N/A,N/A,N/A,N/A,"6,256",D,0,48.13,51.87,
House,Indiana,N/A,1970,District 5,"86,199","Hillis, Elwood H.",Challenger,"67,740","Williams, Kathleen Z.",Challenger,N/A,N/A,N/A,N/A,N/A,"18,459",R,0,56,44,
House,Indiana,N/A,1970,District 6,"115,113","Bray, William G.",Incumbent,"74,599","Straub, Terrence D.",Challenger,N/A,N/A,N/A,N/A,N/A,"40,514",R,0,60.68,39.32,
House,Indiana,N/A,1970,District 7,"97,152","Myers, John T.",Incumbent,"73,042","Roach, William D.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,110",R,0,57.08,42.92,
House,Indiana,N/A,1970,District 8,"93,088","Zion, Roger H.",Incumbent,"83,911","Huber, J. David",Challenger,N/A,N/A,N/A,N/A,N/A,"9,177",R,0,52.59,47.41,
House,Indiana,N/A,1970,District 9,"62,772","Wathen, Richard B.",Challenger,"104,599","Hamilton, Lee H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"41,827",D,0,37.5,62.5,
House,Indiana,N/A,1970,District 10,"81,439","Dennis, David W.",Incumbent,"78,871","Sharp, Philip R.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,568",R,0,50.8,49.2,
House,Indiana,N/A,1970,District 11,"50,990","Burton, Dan",Challenger,"71,329","Jacobs, Andrew Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,339",D,0,41.69,58.31,
House,Iowa,N/A,1970,District 1,"60,270","Schwengel, Fred",Incumbent,"59,505","Mezvinsky, Edward",Challenger,N/A,N/A,N/A,N/A,"1,168",765,R,0,50.32,49.68,
House,Iowa,N/A,1970,District 2,"54,932","McMartin, Cole",Challenger,"84,049","Culver, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,117",D,0,39.52,60.48,
House,Iowa,N/A,1970,District 3,"66,087","Gross, H. R.",Incumbent,"45,958","Taylor, Lyle D.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,129",R,0,58.98,41.02,
House,Iowa,N/A,1970,District 4,"59,396","Kyl, John",Incumbent,"49,369","Blobaum, Roger",Challenger,N/A,N/A,N/A,N/A,N/A,"10,027",R,0,54.61,45.39,
House,Iowa,N/A,1970,District 5,"37,374","Mahon, Don",Challenger,"73,820","Smith, Neal",Incumbent,N/A,N/A,N/A,N/A,"2,559","36,446",D,0,33.61,66.39,
House,Iowa,N/A,1970,District 6,"57,285","Mayne, Wiley",Challenger,"43,257","Moore, Fred H.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,028",R,0,56.98,43.02,
House,Iowa,N/A,1970,District 7,"53,084","Scherle, William J.",Incumbent,"31,552","Galetich, Lou",Challenger,N/A,N/A,N/A,N/A,N/A,"21,532",R,0,62.72,37.28,
House,Kansas,N/A,1970,District 1,"83,923","Sebelius, Keith",Incumbent,"63,791","Jellison, Billy D.",Challenger,N/A,N/A,N/A,N/A,2,"20,132",R,0,56.81,43.19,
House,Kansas,N/A,1970,District 2,"68,843","Mize, Chester L.",Incumbent,"80,161","Roy, William R.",Challenger,N/A,N/A,N/A,N/A,"4,145","11,318",D,0,46.2,53.8,
House,Kansas,N/A,1970,District 3,"74,603","Winn, Larry",Incumbent,"64,344","Decoursey, James H.",Challenger,N/A,N/A,N/A,N/A,"1,820","10,259",R,0,53.69,46.31,
House,Kansas,N/A,1970,District 4,"85,058","Shriver, Garner E.",Incumbent,"47,004","Juhnke, James C.",Challenger,N/A,N/A,N/A,N/A,"2,452","38,054",R,0,64.41,35.59,
House,Kansas,N/A,1970,District 5,"94,837","Skubitz, Joe",Incumbent,"46,688","Saar, T. D.",Challenger,N/A,N/A,N/A,N/A,N/A,"48,149",R,0,67.01,32.99,
House,Kentucky,N/A,1970,District 1,N/A,N/A,N/A,"27,829","Stubblefield, Frank A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"27,829",D,0,0,100,
House,Kentucky,N/A,1970,District 2,N/A,N/A,N/A,"21,024","Natcher, William H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,024",D,0,0,100,
House,Kentucky,N/A,1970,District 3,"49,891","Cowger, William O.",Incumbent,"50,102","Mazzoli, Romano L.",Challenger,N/A,N/A,N/A,N/A,"3,265",211,D,0,49.89,50.11,
House,Kentucky,N/A,1970,District 4,"83,037","Snyder, M. G.",Incumbent,"41,659","Webster, Charles W.",Challenger,N/A,N/A,N/A,N/A,N/A,"41,378",R,0,66.59,33.41,
House,Kentucky,N/A,1970,District 5,"49,266","Carter, Tim Lee",Incumbent,"11,977","Willis, Lyle Leonard",Challenger,N/A,N/A,N/A,N/A,N/A,"37,289",R,0,80.44,19.56,
House,Kentucky,N/A,1970,District 6,"23,971","Gregory, Gerald G.",Challenger,"44,322","Watts, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,351",D,0,35.1,64.9,
House,Kentucky,N/A,1970,District 7,"16,648","Myers, Herbert E.",Challenger,"50,672","Perkins, Carl D.",Challenger,N/A,N/A,N/A,N/A,N/A,"34,024",D,0,24.73,75.27,
House,Louisiana,N/A,1970,District 1,N/A,N/A,N/A,"66,284","Hebert, F. Edward",Incumbent,N/A,N/A,N/A,N/A,"9,602","66,284",D,0,0,100,
House,Louisiana,N/A,1970,District 2,"19,703","Lee, Robert E.",Challenger,"51,812","Boggs, Hale",Incumbent,N/A,N/A,N/A,N/A,"3,279","32,109",D,0,27.55,72.45,
House,Louisiana,N/A,1970,District 3,N/A,N/A,N/A,"48,677","Caffery, Patrick T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,677",D,0,0,100,
House,Louisiana,N/A,1970,District 4,N/A,N/A,N/A,"44,848","Waggonner, Joe D. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,848",D,0,0,100,
House,Louisiana,N/A,1970,District 5,N/A,N/A,N/A,"31,087","Passman, Otto E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,087",D,0,0,100,
House,Louisiana,N/A,1970,District 6,N/A,N/A,N/A,"36,632","Rarick, John R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,632",D,0,0,100,
House,Louisiana,N/A,1970,District 7,N/A,N/A,N/A,"24,517","Edwards, Edwin W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,517",D,0,0,100,
House,Louisiana,N/A,1970,District 8,N/A,N/A,N/A,"26,607","Long, Speedy O.",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,607",D,0,0,100,
House,Maine,N/A,1970,District 1,"68,671","Speers, Ronald T.",Challenger,"99,483","Kyros, Peter N.",Incumbent,N/A,N/A,N/A,N/A,N/A,"30,812",D,0,40.84,59.16,
House,Maine,N/A,1970,District 2,"53,642","Conners, Maynard G.",Challenger,"96,235","Hathaway, William D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"42,593",D,0,35.79,64.21,
House,Maryland,N/A,1970,District 1,"79,594","Morton, Rogers C. B.",Incumbent,"24,923","Alano, David S.",Challenger,N/A,N/A,N/A,N/A,822,"54,671",R,0,76.15,23.85,
House,Maryland,N/A,1970,District 2,"40,177","Pierpont, Ross Z.",Challenger,"87,224","Long, Clarence D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"47,047",D,0,31.54,68.46,
House,Maryland,N/A,1970,District 3,N/A,N/A,N/A,"52,374","Garmatz, Edward A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"52,374",D,0,0,100,
House,Maryland,N/A,1970,District 4,"23,491","Fentress, David",Challenger,"54,936","Sarbanes, Paul S.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,445",D,0,29.95,70.05,
House,Maryland,N/A,1970,District 5,"84,314","Hogan, Lawrence J.",Incumbent,"52,979","Hart, Royal",Challenger,N/A,N/A,N/A,N/A,N/A,"31,335",R,0,61.41,38.59,
House,Maryland,N/A,1970,District 6,"55,511","Hughes, George R.",Challenger,"59,267","Byron, Goodloe E.",Challenger,N/A,N/A,N/A,N/A,"1,873","3,756",D,0,48.36,51.64,
House,Maryland,N/A,1970,District 7,"42,566","Parker, Peter",Challenger,"60,390","Mitchell, Parren J.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,824",D,0,41.34,58.66,
House,Maryland,N/A,1970,District 8,"104,647","Gude, Gilbert",Incumbent,"60,453","Boggs, Thomas H.",Challenger,N/A,N/A,N/A,N/A,N/A,"44,194",R,0,63.38,36.62,
House,Massachusetts,N/A,1970,District 1,"117,045","Conte, Silvio O.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,"117,045",R,0,100,0,
