Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Ohio,N/A,1998,District 3,"50,544","Shondel, John S.",Challenger,"114,198","Hall, Tony P.",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,654",D,0,30.68,69.32,
House,Ohio,N/A,1998,District 4,"112,011","Oxley, Michael G.",Incumbent,"63,529","McClain, Paul",Challenger,N/A,N/A,N/A,N/A,N/A,"48,482",R,0,63.81,36.19,
House,Ohio,N/A,1998,District 5,"123,979","Gillmor, Paul E.",Incumbent,"61,926","Darrow, Susan D.",Challenger,N/A,N/A,N/A,N/A,N/A,"62,053",R,0,66.69,33.31,
House,Ohio,N/A,1998,District 6,"77,711","Hollister, Nancy P.",Challenger,"102,852","Strickland, Ted",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,141",D,0,43.04,56.96,
House,Ohio,N/A,1998,District 7,"120,765","Hobson, David L.",Incumbent,"49,780","Minor, Donald E.",Challenger,N/A,N/A,N/A,N/A,"9,152","70,985",R,0,70.81,29.19,
House,Ohio,N/A,1998,District 8,"127,979","Boehner, John A.",Incumbent,"52,912","Griffin, John W.",Challenger,N/A,N/A,N/A,N/A,N/A,"75,067",R,0,70.75,29.25,
House,Ohio,N/A,1998,District 9,"30,312","Emery, Edward S.",Challenger,"130,793","Kaptur, Marcy",Incumbent,N/A,N/A,N/A,N/A,N/A,"100,481",D,0,18.82,81.18,
House,Ohio,N/A,1998,District 10,"55,015","Slovenic, Joe",Challenger,"110,552","Kucinich, Dennis J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,537",D,0,33.23,66.77,
House,Ohio,N/A,1998,District 11,"18,592","Hereford, James D.",Challenger,"115,226","Jones, Stephanie Tubbs",Challenger,N/A,N/A,N/A,N/A,"9,477","96,634",D,0,13.89,86.11,
House,Ohio,N/A,1998,District 12,"124,197","Kasich, John R.",Incumbent,"60,694","Brown, Edward S.",Challenger,N/A,N/A,N/A,N/A,N/A,"63,503",R,0,67.17,32.83,
House,Ohio,N/A,1998,District 13,"72,666","Drake, Grace L.",Challenger,"116,309","Brown, Sherrod",Incumbent,N/A,N/A,N/A,N/A,N/A,"43,643",D,0,38.45,61.55,
House,Ohio,N/A,1998,District 14,"63,027","Watkins, Tom",Challenger,"106,046","Sawyer, Thomas C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"43,019",D,0,37.28,62.72,
House,Ohio,N/A,1998,District 15,"113,846","Pryce, Deborah",Incumbent,"49,334","Miller, Adam Clay",Challenger,N/A,N/A,N/A,N/A,"9,996","64,512",R,0,69.77,30.23,
House,Ohio,N/A,1998,District 16,"117,426","Regula, Ralph S.",Incumbent,"66,047","Ferguson, Peter D.",Challenger,N/A,N/A,N/A,N/A,N/A,"51,379",R,0,64,36,
House,Ohio,N/A,1998,District 17,"57,703","Alberty, Paul H.",Challenger,"123,718","Traficant, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"66,015",D,0,31.81,68.19,
House,Ohio,N/A,1998,District 18,"113,119","Ney, Bob",Incumbent,"74,571","Burch, Robert L.",Challenger,N/A,N/A,N/A,N/A,N/A,"38,548",R,0,60.27,39.73,
House,Ohio,N/A,1998,District 19,"126,786","LaTourette, Steven C.",Incumbent,"64,090","Kelley, Elizabeth",Challenger,N/A,N/A,N/A,N/A,N/A,"62,696",R,0,66.42,33.58,
House,Oklahoma,N/A,1998,District 1,"91,031","Largent, Steve",Incumbent,"56,309","Plowman, Howard",Challenger,N/A,N/A,N/A,N/A,N/A,"34,722",R,0,61.78,38.22,
House,Oklahoma,N/A,1998,District 2,"85,581","Coburn, Tom",Incumbent,"59,042","Pharaoh, Kent",Challenger,N/A,N/A,N/A,N/A,"3,641","26,539",R,0,59.18,40.82,
House,Oklahoma,N/A,1998,District 3,"89,832","Watkins, Wes",Incumbent,"55,163","Roberts, Walt",Challenger,N/A,N/A,N/A,N/A,N/A,"34,669",R,0,61.96,38.04,
House,Oklahoma,N/A,1998,District 4,"83,272","Watts, J. C.",Incumbent,"52,107","Odom, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"31,165",R,0,61.51,38.49,
House,Oklahoma,N/A,1998,District 5,"103,217","Istook, Ernest J.",Challenger,"48,182","Smothermon, M.C.",Challenger,N/A,N/A,N/A,N/A,N/A,"55,035",R,0,68.18,31.82,
House,Oklahoma,N/A,1998,District 6,"85,261","Lucas, Frank D.",Incumbent,"43,555","Barby, Paul M.",Challenger,N/A,N/A,N/A,N/A,"2,455","41,706",R,0,66.19,33.81,
House,Oregon,N/A,1998,District 1,"112,827","Bordonaro, Molly",Challenger,"119,993","Wu, David",Challenger,N/A,N/A,N/A,N/A,"6,676","7,166",D,0,48.46,51.54,
House,Oregon,N/A,1998,District 2,"132,316","Walden, Greg",Challenger,"74,924","Campbell, Kevin M.",Challenger,N/A,N/A,N/A,N/A,"7,976","57,392",R,0,63.85,36.15,
House,Oregon,N/A,1998,District 3,N/A,N/A,N/A,"153,889","Blumenauer, Earl",Incumbent,N/A,N/A,N/A,N/A,"29,462","153,889",D,0,0,100,
House,Oregon,N/A,1998,District 4,"64,143","Webb, Steve J.",Challenger,"157,524","DeFazio, Peter A.",Incumbent,N/A,N/A,N/A,N/A,"2,970","93,381",D,0,28.94,71.06,
House,Oregon,N/A,1998,District 5,"92,215","Shannon, Marylin",Challenger,"124,916","Hooley, Darlene",Incumbent,N/A,N/A,N/A,N/A,"10,526","32,701",D,0,42.47,57.53,
House,Pennsylvania,N/A,1998,District 1,"15,898","Harrison, William M.",Challenger,"77,788","Brady, Robert A.",Incumbent,N/A,N/A,N/A,N/A,"2,162","61,890",D,0,16.97,83.03,
House,Pennsylvania,N/A,1998,District 2,"16,001","Mulligan, Anne Marie",Challenger,"102,763","Fattah, Chaka",Incumbent,N/A,N/A,N/A,N/A,N/A,"86,762",D,0,13.47,86.53,
House,Pennsylvania,N/A,1998,District 3,"45,390","Dougherty, Charles F.",Challenger,"66,270","Borski, Robert A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,880",D,0,40.65,59.35,
House,Pennsylvania,N/A,1998,District 4,"58,485","Turzai, Mike",Challenger,"103,183","Klink, Ron",Incumbent,N/A,N/A,N/A,N/A,17,"44,698",D,0,36.18,63.82,
House,Pennsylvania,N/A,1998,District 5,"99,502","Peterson, John E.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"17,821","99,502",R,0,100,0,
House,Pennsylvania,N/A,1998,District 6,"54,579","Meckley, John",Challenger,"85,374","Holden, Tim",Incumbent,N/A,N/A,N/A,N/A,N/A,"30,795",D,0,39,61,
House,Pennsylvania,N/A,1998,District 7,"119,491","Weldon, Wayne Curtis",Incumbent,"46,920","D'Urso, Martin J.",Challenger,N/A,N/A,N/A,N/A,N/A,"72,571",R,0,71.8,28.2,
House,Pennsylvania,N/A,1998,District 8,"93,697","Greenwood, James C.",Incumbent,"48,320","Tuthill, Bill",Challenger,N/A,N/A,N/A,N/A,"6,183","45,377",R,0,65.98,34.02,
House,Pennsylvania,N/A,1998,District 9,"125,409","Shuster, E. G.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,618,"125,409",R,0,100,0,
House,Pennsylvania,N/A,1998,District 10,"84,275","Sherwood, Don",Challenger,"83,760","Casey, Patrick",Challenger,N/A,N/A,N/A,N/A,"5,021",515,R,0,50.15,49.85,
House,Pennsylvania,N/A,1998,District 11,"44,123","Urban, Stephen A.",Challenger,"88,933","Kanjorski, Paul E.",Incumbent,N/A,N/A,N/A,N/A,9,"44,810",D,0,33.16,66.84,
House,Pennsylvania,N/A,1998,District 12,"46,239","Holloway, Timothy E.",Challenger,"100,528","Murtha, John P. Jr.",Incumbent,N/A,N/A,N/A,N/A,13,"54,289",D,0,31.51,68.49,
House,Pennsylvania,N/A,1998,District 13,"85,915","Fox, Jon D.",Incumbent,"95,105","Hoeffel, Joseph M.",Challenger,N/A,N/A,N/A,N/A,"3,470","9,190",D,0,47.46,52.54,
House,Pennsylvania,N/A,1998,District 14,"52,745","Ravotti, Bill",Challenger,"83,355","Coyne, William J.",Incumbent,N/A,N/A,N/A,N/A,"1,636","30,610",D,0,38.75,61.25,
House,Pennsylvania,N/A,1998,District 15,"81,755","Toomey, Pat",Challenger,"66,930","Afflerbach, Roy C.",Challenger,N/A,N/A,N/A,N/A,21,"14,825",R,0,54.99,45.01,
House,Pennsylvania,N/A,1998,District 16,"95,979","Pitts, Joseph R.",Incumbent,"40,092","Yorczyk, Robert S.",Challenger,N/A,N/A,N/A,N/A,14,"55,887",R,0,70.54,29.46,
House,Pennsylvania,N/A,1998,District 17,"114,931","Gekas, George W.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,176,"114,931",R,0,100,0,
House,Pennsylvania,N/A,1998,District 18,"46,945","Walker, Dick",Challenger,"98,363","Doyle, Mike",Incumbent,N/A,N/A,N/A,N/A,29,"51,418",D,0,32.31,67.69,
House,Pennsylvania,N/A,1998,District 19,"96,284","Goodling, William F.",Incumbent,"40,674","Ropp, Linda G.",Challenger,N/A,N/A,N/A,N/A,"5,531","55,610",R,0,70.3,29.7,
House,Pennsylvania,N/A,1998,District 20,N/A,N/A,N/A,"97,885","Mascara, Frank R.",Incumbent,N/A,N/A,N/A,N/A,190,"97,885",D,0,0,100,
House,Pennsylvania,N/A,1998,District 21,"94,518","English, Phil",Incumbent,"54,591","Klemens, Larry",Challenger,N/A,N/A,N/A,N/A,6,"39,927",R,0,63.39,36.61,
House,Rhode Island,N/A,1998,District 1,"38,460","Santa, Ronald G.",Challenger,"92,788","Kennedy, Patrick J.",Incumbent,N/A,N/A,N/A,N/A,"7,647","54,328",D,0,29.3,70.7,
House,Rhode Island,N/A,1998,District 2,"38,170","Matson, John O.",Challenger,"110,917","Weygand, Robert A.",Incumbent,N/A,N/A,N/A,N/A,"4,966","72,747",D,0,25.6,74.4,
House,South Carolina,N/A,1998,District 1,"118,414","Sanford, Marshall Clement Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"11,657","118,414",R,0,100,0,
House,South Carolina,N/A,1998,District 2,"119,583","Spence, Floyd D.",Incumbent,"84,864","Frederick, Jane",Challenger,N/A,N/A,N/A,N/A,"2,316","34,719",R,0,58.49,41.51,
House,South Carolina,N/A,1998,District 3,"129,047","Graham, Lindsey",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,402,"129,047",R,0,100,0,
House,South Carolina,N/A,1998,District 4,"105,264","DeMint, James W.",Challenger,"73,314","Reese, Glenn",Challenger,N/A,N/A,N/A,N/A,"3,972","31,950",R,0,58.95,41.05,
House,South Carolina,N/A,1998,District 5,"66,299","Burkhold, Mike",Challenger,"95,105","Spratt, John M. Jr.",Incumbent,N/A,N/A,N/A,N/A,"2,863","28,806",D,0,41.08,58.92,
House,South Carolina,N/A,1998,District 6,"41,421","McLeod, Gary",Challenger,"116,507","Clyburn, James E.",Incumbent,N/A,N/A,N/A,N/A,"2,648","75,086",D,0,26.23,73.77,
House,South Dakota,N/A,1998,At Large,"194,157","Thune, John",Incumbent,"64,433","Moser, Jeff",Challenger,N/A,N/A,N/A,N/A,N/A,"129,724",R,0,75.08,24.92,
House,Tennessee,N/A,1998,District 1,"68,904","Jenkins, Bill",Incumbent,"30,710","White, Kay C.",Challenger,N/A,N/A,N/A,N/A,75,"38,194",R,0,69.17,30.83,
House,Tennessee,N/A,1998,District 2,"90,860","Duncan, John J. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"11,642","90,860",R,0,100,0,
House,Tennessee,N/A,1998,District 3,"75,100","Wamp, Zach",Challenger,"37,144","Lewis, James M. Jr.",Challenger,N/A,N/A,N/A,N/A,"1,542","37,956",R,0,66.91,33.09,
House,Tennessee,N/A,1998,District 4,"62,829","Hilleary, Van",Incumbent,"42,627","Cooper, Jerry W.",Challenger,N/A,N/A,N/A,N/A,23,"20,202",R,0,59.58,40.42,
House,Tennessee,N/A,1998,District 5,N/A,N/A,N/A,"74,611","Clement, Robert Nelson",Incumbent,N/A,N/A,N/A,N/A,"15,491","74,611",D,0,0,100,
House,Tennessee,N/A,1998,District 6,"62,277","Massey, Walt",Challenger,"75,055","Gordon, Barton Jennings",Incumbent,N/A,N/A,N/A,N/A,104,"12,778",D,0,45.35,54.65,
House,Tennessee,N/A,1998,District 7,"91,503","Bryant, Ed",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,477,"91,503",R,0,100,0,
House,Tennessee,N/A,1998,District 8,N/A,N/A,N/A,"76,803","Tanner, John",Incumbent,N/A,N/A,N/A,N/A,22,"76,803",D,0,0,100,
House,Tennessee,N/A,1998,District 9,"18,078","Burdikoff, Claude",Challenger,"75,428","Ford, Harold E. Jr.",Incumbent,N/A,N/A,N/A,N/A,"2,276","57,350",D,0,19.33,80.67,
House,Texas,N/A,1998,District 1,"55,191","Boerner, Dennis",Challenger,"80,788","Sandlin, Max",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,597",D,0,40.59,59.41,
House,Texas,N/A,1998,District 2,"56,891","Babin, Brian",Challenger,"81,556","Turner, Jim",Incumbent,N/A,N/A,N/A,N/A,"1,142","24,665",D,0,41.09,58.91,
House,Texas,N/A,1998,District 3,"106,690","Johnson, Sam",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"10,288","106,690",R,0,100,0,
House,Texas,N/A,1998,District 4,"58,954","Lohmeyer, Jim",Challenger,"82,989","Hall, Ralph M.",Incumbent,N/A,N/A,N/A,N/A,"2,137","24,035",D,0,41.53,58.47,
House,Texas,N/A,1998,District 5,"61,714","Sessions, Pete",Incumbent,"48,073","Morales, Victor M.",Challenger,N/A,N/A,N/A,N/A,880,"13,641",R,0,56.21,43.79,
House,Texas,N/A,1998,District 6,"112,957","Barton, Joe L.",Incumbent,"40,112","Boothe, Ben B.",Challenger,N/A,N/A,N/A,N/A,"1,817","72,845",R,0,73.79,26.21,
House,Texas,N/A,1998,District 7,"111,010","Archer, William R.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"7,936","111,010",R,0,100,0,
House,Texas,N/A,1998,District 8,"123,372","Brady, Kevin",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"9,576","123,372",R,0,100,0,
House,Texas,N/A,1998,District 9,"49,107","Cottar, Tom",Challenger,"86,055","Lampson, Nick",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,948",D,0,36.33,63.67,
House,Texas,N/A,1998,District 10,N/A,N/A,N/A,"116,127","Doggett, Lloyd",Incumbent,N/A,N/A,N/A,N/A,"20,155","116,127",D,0,0,100,
House,Texas,N/A,1998,District 11,N/A,N/A,N/A,"71,142","Edwards, Thomas Chester",Incumbent,N/A,N/A,N/A,N/A,"15,161","71,142",D,0,0,100,
House,Texas,N/A,1998,District 12,"66,740","Granger, Kay",Incumbent,"39,084","Hall, Tom",Challenger,N/A,N/A,N/A,N/A,"1,917","27,656",R,0,63.07,36.93,
House,Texas,N/A,1998,District 13,"81,141","Thornberry, Mac",Incumbent,"37,027","Harmon, Mark",Challenger,N/A,N/A,N/A,N/A,"1,298","44,114",R,0,68.67,31.33,
House,Texas,N/A,1998,District 14,"84,459","Paul, Ron",Incumbent,"68,014","Sneary, Loy",Challenger,N/A,N/A,N/A,N/A,390,"16,445",R,0,55.39,44.61,
House,Texas,N/A,1998,District 15,"34,221","Haughey, Tom",Challenger,"47,957","Hinojosa, Rubén",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,736",D,0,41.64,58.36,
House,Texas,N/A,1998,District 16,N/A,N/A,N/A,"67,486","Reyes, Silvestre",Incumbent,N/A,N/A,N/A,N/A,"9,281","67,486",D,0,0,100,
House,Texas,N/A,1998,District 17,"63,700","Izzard, Rudy",Challenger,"75,367","Stenholm, Charles W.",Incumbent,N/A,N/A,N/A,N/A,"1,618","11,667",D,0,45.81,54.19,
House,Texas,N/A,1998,District 18,N/A,N/A,N/A,"82,091","Jackson Lee, Sheila",Incumbent,N/A,N/A,N/A,N/A,"9,176","82,091",D,0,0,100,
House,Texas,N/A,1998,District 19,"108,266","Combest, Larry",Incumbent,"21,162","Blankenship, Sidney",Challenger,N/A,N/A,N/A,N/A,N/A,"87,104",R,0,83.65,16.35,
House,Texas,N/A,1998,District 20,"28,347","Walker, James",Challenger,"50,356","Gonzalez, Charlie",Challenger,N/A,N/A,N/A,N/A,"1,010","22,009",D,0,36.02,63.98,
House,Texas,N/A,1998,District 21,"165,047","Smith, Lamar",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"15,561","165,047",R,0,100,0,
House,Texas,N/A,1998,District 22,"87,840","DeLay, Thomas D.",Incumbent,"45,386","Kemp, Hill",Challenger,N/A,N/A,N/A,N/A,"1,494","42,454",R,0,65.93,34.07,
House,Texas,N/A,1998,District 23,"73,177","Bonilla, Henry",Incumbent,"40,281","Jones, Charlie Urbina",Challenger,N/A,N/A,N/A,N/A,"1,262","32,896",R,0,64.5,35.5,
House,Texas,N/A,1998,District 24,"40,105","Terry, Shawn",Challenger,"56,321","Frost, Jonas Martin",Incumbent,N/A,N/A,N/A,N/A,"1,566","16,216",D,0,41.59,58.41,
House,Texas,N/A,1998,District 25,"41,848","Sanchez, John M.",Challenger,"58,591","Bentsen, Ken",Incumbent,N/A,N/A,N/A,N/A,830,"16,743",D,0,41.67,58.33,
House,Texas,N/A,1998,District 26,"120,332","Armey, Richard Keith",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"16,182","120,332",R,0,100,0,
House,Texas,N/A,1998,District 27,"34,284","Stone, Erol A.",Challenger,"61,638","Ortiz, Solomon P.",Challenger,N/A,N/A,N/A,N/A,"1,476","27,354",D,0,35.74,64.26,
House,Texas,N/A,1998,District 28,N/A,N/A,N/A,"71,849","Rodriguez, Ciro D.",Incumbent,N/A,N/A,N/A,N/A,"7,504","71,849",D,0,0,100,
House,Texas,N/A,1998,District 29,N/A,N/A,N/A,"44,179","Green, Gene",Incumbent,N/A,N/A,N/A,N/A,"3,452","44,179",D,0,0,100,
House,Texas,N/A,1998,District 30,"21,338","Kelleher, Carrie",Challenger,"57,603","Johnson, Eddie Bernice",Incumbent,N/A,N/A,N/A,N/A,811,"36,265",D,0,27.03,72.97,
House,Utah,N/A,1998,District 1,"109,708","Hansen, James V.",Incumbent,"49,307","Beierlein, Steve",Challenger,N/A,N/A,N/A,N/A,"3,070","60,401",R,0,68.99,31.01,
House,Utah,N/A,1998,District 2,"93,718","Cook, Merrill",Incumbent,"77,198","Eskelsen, Lily",Challenger,N/A,N/A,N/A,N/A,"6,725","16,520",R,0,54.83,45.17,
House,Utah,N/A,1998,District 3,"100,830","Cannon, Christopher B.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"30,293","100,830",R,0,100,0,
House,Vermont,N/A,1998,At Large,"70,740","Candon, Mark",Challenger,N/A,N/A,N/A,Independent,"136,403","Sanders, Bernard",Incumbent,"7,990","65,663",I,63.4,100,0,"The other vote was: Scattered Write-Ins (Other) 7,990"
House,Virginia,N/A,1998,District 1,"76,474","Bateman, Herbert H.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"23,583","76,474",R,0,100,0,
House,Virginia,N/A,1998,District 2,N/A,N/A,N/A,"67,975","Pickett, Owen B.",Incumbent,N/A,N/A,N/A,N/A,"4,116","67,975",D,0,0,100,
House,Virginia,N/A,1998,District 3,N/A,N/A,N/A,"48,129","Scott, Robert C.",Incumbent,N/A,N/A,N/A,N/A,"15,225","48,129",D,0,0,100,
House,Virginia,N/A,1998,District 4,N/A,N/A,N/A,"64,563","Sisisky, Norman",Incumbent,N/A,N/A,N/A,N/A,"2,016","64,563",D,0,0,100,
House,Virginia,N/A,1998,District 5,N/A,N/A,N/A,"73,097","Goode, Virgil H. Jr.",Incumbent,N/A,N/A,N/A,N/A,785,"73,097",D,0,0,100,
House,Virginia,N/A,1998,District 6,"89,177","Goodlatte, Robert W.",Incumbent,"39,487","Bowers, David A.",Challenger,N/A,N/A,N/A,N/A,66,"49,690",R,0,69.31,30.69,
House,Virginia,N/A,1998,District 7,"77,044","Bliley, Thomas J.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"20,845","77,044",R,0,100,0,
House,Virginia,N/A,1998,District 8,"48,352","Miller, Demaris H.",Challenger,"97,545","Moran, James P. Jr.",Incumbent,N/A,N/A,N/A,N/A,390,"49,193",D,0,33.14,66.86,
House,Virginia,N/A,1998,District 9,"55,918","Barta, J. A.",Challenger,"87,163","Boucher, Frederick C.",Incumbent,N/A,N/A,N/A,N/A,45,"31,245",D,0,39.08,60.92,
House,Virginia,N/A,1998,District 10,"103,648","Wolf, Frank R.",Incumbent,"36,476","Brooks, Cornell W.",Challenger,N/A,N/A,N/A,N/A,"4,631","67,172",R,0,73.97,26.03,
House,Virginia,N/A,1998,District 11,"91,603","Davis, Thomas M. III",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"20,508","91,603",R,0,100,0,
House,Washington,N/A,1998,District 1,"99,910","White, Richard Alan",Incumbent,"112,726","Inslee, Jay",Challenger,N/A,N/A,N/A,N/A,"13,837","12,816",D,0,46.99,53.01,
House,Washington,N/A,1998,District 2,"124,125","Metcalf, Jack",Incumbent,"100,776","Cammermeyer, Grethe",Challenger,N/A,N/A,N/A,N/A,N/A,"23,349",R,0,55.19,44.81,
House,Washington,N/A,1998,District 3,"99,855","Benton, Don",Challenger,"120,364","Baird, Brian",Challenger,N/A,N/A,N/A,N/A,N/A,"20,509",D,0,45.34,54.66,
House,Washington,N/A,1998,District 4,"121,684","Hastings, Richard",Incumbent,"43,043","Pross, Gordon Allen",Challenger,N/A,N/A,N/A,N/A,"11,363","78,641",R,0,73.87,26.13,
House,Washington,N/A,1998,District 5,"110,040","Nethercutt, George R.",Incumbent,"73,545","Lyons, Brad",Challenger,N/A,N/A,N/A,N/A,"9,673","36,495",R,0,59.94,40.06,
House,Washington,N/A,1998,District 6,"66,291","Lawrence, Bob",Challenger,"143,308","Dicks, Norman D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"77,017",D,0,31.63,68.37,
House,Washington,N/A,1998,District 7,N/A,N/A,N/A,"183,076","McDermott, James A.",Incumbent,N/A,N/A,N/A,N/A,"24,466","183,076",D,0,0,100,
House,Washington,N/A,1998,District 8,"135,539","Dunn, Jennifer",Incumbent,"91,371","Behrens-Benedict, Heidi",Challenger,N/A,N/A,N/A,N/A,N/A,"44,168",R,0,59.73,40.27,
House,Washington,N/A,1998,District 9,"61,108","Taber, Ron",Challenger,"111,948","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,840",D,0,35.31,64.69,
House,West Virginia,N/A,1998,District 1,N/A,N/A,N/A,"105,101","Mollohan, Alan B.",Incumbent,N/A,N/A,N/A,N/A,"19,013","105,101",D,0,0,100,
House,West Virginia,N/A,1998,District 2,"29,136","Kay, Sally Anne",Challenger,"99,357","Wise, Robert Ellsworth",Incumbent,N/A,N/A,N/A,N/A,"7,660","70,221",D,0,22.68,77.32,
House,West Virginia,N/A,1998,District 3,N/A,N/A,N/A,"78,814","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,"12,196","78,814",D,0,0,100,
House,Wisconsin,N/A,1998,District 1,"108,475","Ryan, Paul D.",Challenger,"81,164","Spottswood, Lydia C.",Challenger,N/A,N/A,N/A,N/A,307,"27,311",R,0,57.2,42.8,
House,Wisconsin,N/A,1998,District 2,"103,528","Musser, Josephine W.",Challenger,"116,377","Baldwin, Tammy",Challenger,N/A,N/A,N/A,N/A,"1,788","12,849",D,0,47.08,52.92,
House,Wisconsin,N/A,1998,District 3,"51,001","Brechler, Troy A.",Challenger,"128,256","Kind, Ron",Incumbent,N/A,N/A,N/A,N/A,191,"77,255",D,0,28.45,71.55,
House,Wisconsin,N/A,1998,District 4,"76,666","Reynolds, Tom",Challenger,"105,841","Kleczka, Gerald D.",Incumbent,N/A,N/A,N/A,N/A,194,"29,175",D,0,42.01,57.99,
House,Wisconsin,N/A,1998,District 5,"33,506","Melvin, Jack",Challenger,"121,129","Barrett, Thomas M.",Incumbent,N/A,N/A,N/A,N/A,226,"87,623",D,0,21.67,78.33,
House,Wisconsin,N/A,1998,District 6,"144,144","Petri, Thomas E.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"11,525","144,144",R,0,100,0,
House,Wisconsin,N/A,1998,District 7,"75,049","West, Scott",Challenger,"115,613","Obey, David R.",Incumbent,N/A,N/A,N/A,N/A,203,"40,564",D,0,39.36,60.64,
House,Wisconsin,N/A,1998,District 8,"112,418","Green, Mark",Challenger,"93,441","Johnson, Jay",Incumbent,N/A,N/A,N/A,N/A,115,"18,977",R,0,54.61,45.39,
House,Wisconsin,N/A,1998,District 9,"175,533","Sensenbrenner, F. James Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"16,785","175,533",R,0,100,0,
House,Wyoming,N/A,1998,At Large,"100,687","Cubin, Barbara",Incumbent,"67,399","Farris, Scott",Challenger,N/A,N/A,N/A,N/A,"6,133","33,288",R,0,59.9,40.1,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
U.S. HOUSE OF REPRESENTATIVES 1996 in ALL STATES,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Alabama,N/A,1996,District 1,"132,206","Callahan, H. L.",Incumbent,"69,470","Womack, Don",Challenger,N/A,N/A,N/A,N/A,"3,741","62,736",R,0,65.55,34.45,
House,Alabama,N/A,1996,District 2,"132,563","Everett, Terry",Incumbent,"74,317","Gaines, Bob E.",Challenger,N/A,N/A,N/A,N/A,"2,913","58,246",R,0,64.08,35.92,
House,Alabama,N/A,1996,District 3,"98,353","Riley, Robert",Challenger,"92,325","Little, T. D.",Challenger,N/A,N/A,N/A,N/A,"4,369","6,028",R,0,51.58,48.42,
House,Alabama,N/A,1996,District 4,"102,741","Aderholt, Robert",Challenger,"99,250","Wilson, Robert T.",Challenger,N/A,N/A,N/A,N/A,"3,926","3,491",R,0,50.86,49.14,
House,Alabama,N/A,1996,District 5,"86,727","Parker, Wayne",Challenger,"114,442","Cramer, Robert E.",Incumbent,N/A,N/A,N/A,N/A,"4,378","27,715",D,0,43.11,56.89,
House,Alabama,N/A,1996,District 6,"180,781","Bachus, Spencer",Incumbent,"69,592","Bates, Mary Lynn",Challenger,N/A,N/A,N/A,N/A,"4,486","111,189",R,0,72.2,27.8,
House,Alabama,N/A,1996,District 7,"52,142","Powell, Joe",Challenger,"136,651","Hilliard, Earl F.",Incumbent,N/A,N/A,N/A,N/A,"3,320","84,509",D,0,27.62,72.38,
House,Alaska,N/A,1996,At Large,"138,834","Young, Don",Incumbent,"85,114","Lincoln, Georgianna",Challenger,N/A,N/A,N/A,N/A,"9,752","53,720",R,0,61.99,38.01,
House,Arizona,N/A,1996,District 1,"135,634","Salmon, Matt",Incumbent,"89,738","Cox, John",Challenger,N/A,N/A,N/A,N/A,N/A,"45,896",R,0,60.18,39.82,
